ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
202622.298929	110.39	8.38	104.975	73.83	883789.027506	0	0	574	10	546	383	25	7	24	17	2	0	640.2203693389893	200	640.2203693389893	198	1.0	
217088.379582	144.59	10.6385542169	79.0963855422	56.0843373494	1123188.9307	1	117	498	17.0	255.0	181.0	21	7.0	24.0	17.0	3	0	234.26585221290588	400	874.4862215518951	273	31.75	
244280.911748	159.35	10.9319727891	79.7210884354	56.5510204082	1123188.9307	2	170	467	17.0	260.0	187.0	7	7.0	24.0	17.0	3	0	423.63063740730286	600	1298.116858959198	374	37.66666666666667	
271720.618692	163.695	11.0218978102	90.6496350365	64.2335766423	1123188.9307	3	233	469	16.0	451.0	318.0	10	7.0	24.0	17.0	3	0	422.50013637542725	800	1720.6169953346252	475	40.625	
369955.98463	170.435	10.9696969697	92.5681818182	65.553030303	1123188.9307	4	301	440	17.0	441.0	313.0	2	7.0	24.0	17.0	3	0	403.72672295570374	1000	2124.343718290329	582	41.800000000000004	
342868.301002	176.355	11.2388059701	100.962686567	71.4626865672	1207096.06917	5	367	442	17.0	359.0	253.0	5	7.0	24.0	17.0	3	0	442.3162672519684	1200	2566.6599855422974	676	43.666666666666664	
374757.254323	184.085	11.3037037037	98.0740740741	69.4444444444	1207096.06917	6	432	411	15.0	304.0	214.0	18	7.0	24.0	17.0	3	0	472.737135887146	1400	3039.3971214294434	786	43.85714285714286	
444772.427868	202.035	11.4217687075	95.3129251701	67.5102040816	1214848.93896	7	485	392	16.0	304.0	214.0	42	7.0	24.0	17.0	4	0	501.67031383514404	1600	3541.0674352645874	883	44.8125	
429513.88056	189.075	11.3857142857	92.7928571429	65.7	1214848.93896	8	545	380	17.0	472.0	336.0	38	8.0	25.0	18.0	5	0	441.2164273262024	1800	3982.28386259079	988	45.111111111111114	
395784.654719	195.37	10.9586206897	83.6482758621	59.2275862069	1406317.13803	9	600	368	17.0	476.0	339.0	19	7.0	24.0	17.0	6	0	434.1169579029083	2000	4416.400820493698	1107	44.65	
410566.948713	187.37	10.7960526316	79.2302631579	56.1052631579	1629046.12274	10	648	408	17.0	523.0	368.0	15	8.0	29.0	21.0	6	0	455.22379088401794	2200	4871.624611377716	1227	44.22727272727273	
421570.186412	187.815	10.7567567568	81.8513513514	57.9256756757	1629046.12274	11	700	351	17.0	523.0	368.0	38	8.0	28.0	20.0	6	0	450.14898204803467	2400	5321.773593425751	1340	44.166666666666664	
418822.531201	194.035	10.6973684211	81.5986842105	57.7039473684	1629046.12274	12	748	385	17.0	358.0	252.0	32	8.0	25.0	18.0	7	0	456.0844564437866	2600	5777.858049869537	1456	43.99999999999999	
461628.616078	189.685	10.7696969697	84.2484848485	59.5696969697	1629046.12274	13	783	425	17.0	560.0	397.0	22	7.0	24.0	17.0	8	0	502.6930010318756	2800	6280.551050901413	1593	43.107142857142854	
419615.759574	189.61	10.4324324324	73.8851351351	52.2094594595	1629046.12274	14	835	416	17.0	358.0	252.0	49	8.0	31.0	22.0	9	0	438.5981824398041	3000	6719.149233341217	1712	42.93333333333334	
452167.490009	188.16	10.6923076923	82.951048951	58.6223776224	1629046.12274	15	892	378	17.0	357.0	252.0	59	8.0	34.0	24.0	10	0	448.04877257347107	3200	7167.198005914688	1819	43.15624999999999	
493417.260229	185.36	10.5855263158	79.9868421053	56.5197368421	1629046.12274	16	940	431	17.0	381.0	268.0	31	8.0	41.0	29.0	11	0	464.14156126976013	3400	7631.339567184448	1941	42.91176470588235	
455129.536316	191.48	10.7307692308	84.0	59.3653846154	1629046.12274	17	984	436	17.0	455.0	320.0	53	7.0	27.0	19.0	12	0	479.3714551925659	3600	8110.711022377014	2057	42.861111111111114	
468252.250058	206.0	11.1320754717	84.8867924528	60.0817610063	1629046.12274	18	1025	428	17.0	461.0	326.0	14	7.0	24.0	17.0	13	0	490.1608045101166	3800	8600.87182688713	2189	42.39473684210526	
475714.596973	216.885	10.8051948052	78.7272727273	55.7077922078	1629046.12274	19	1071	456	17.0	461.0	326.0	28	7.0	24.0	17.0	16	0	459.80850315093994	4000	9060.68033003807	2313	42.175	
510537.140858	217.38	11.0061728395	81.5864197531	57.6913580247	1629046.12274	20	1109	409	17.0	330.0	232.0	11	7.0	24.0	17.0	17	0	504.28298830986023	4200	9564.96331834793	2445	41.785714285714285	
527336.358733	200.955	10.746835443	70.8544303797	50.1392405063	1750045.08023	21	1151	411	17.0	348.0	246.0	18	7.0	24.0	17.0	17	0	479.8849034309387	4400	10044.84822177887	2569	41.61363636363637	
