ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
8821.08675956	116.125	8.335	110.47	77.65	32351.6159506	0	0	675	10	641	450	25	7	24	17	3	0	685.3984110355377	200	685.3984110355377	197	1.5	
10043.5215584	95.33	9.84810126582	57.0506329114	40.5063291139	32351.6159506	1	121	487	17.0	243.0	173.0	13	7.0	24.0	17.0	3	0	215.19835352897644	400	900.5967645645142	272	32.0	
10696.424595	104.875	10.01875	48.35	34.41875	37412.7404078	2	161	496	17.0	243.0	173.0	2	7.0	24.0	17.0	3	0	451.9457244873047	600	1352.5424890518188	399	33.5	
10212.003173	111.935	10.1779141104	46.0797546012	32.8895705521	37412.7404078	3	198	367	17.0	234.0	167.0	6	7.0	24.0	17.0	3	0	436.0392065048218	800	1788.5816955566406	530	33.75	
10411.3341801	108.83	10.0517241379	41.5172413793	29.6264367816	37412.7404078	4	224	362	17.0	179.0	127.0	6	7.0	24.0	17.0	3	0	452.9083137512207	1000	2241.4900093078613	676	32.39999999999999	
10372.5809767	105.295	9.92	39.36	28.08	37412.7404078	5	249	281	17.0	105.0	75.0	7	7.0	24.0	17.0	3	0	451.41052865982056	1200	2692.900537967682	822	31.5	
10131.2055007	113.16	9.71764705882	37.8647058824	26.9705882353	37412.7404078	6	279	280	16.0	227.0	160.0	4	7.0	24.0	17.0	3	0	427.8407735824585	1400	3120.7413115501404	960	31.42857142857143	
10519.9769879	128.8	9.76216216216	38.9351351351	27.7189189189	38451.7234839	7	294	304	17.0	112.0	79.0	19	7.0	24.0	17.0	3	0	477.4510896205902	1600	3598.1924011707306	1106	30.875	
10681.2587291	130.615	9.61325966851	43.0883977901	30.6685082873	38451.7234839	8	313	312	17.0	423.0	299.0	8	7.0	24.0	17.0	3	0	469.3134479522705	1800	4067.505849123001	1253	30.388888888888886	
10637.6397709	123.33	9.39130434783	39.3369565217	27.9945652174	43739.8505188	9	329	329	15.0	205.0	146.0	10	7.0	24.0	17.0	3	0	467.97110891342163	2000	4535.476958036423	1393	30.349999999999994	
10060.9641141	108.89	9.68306010929	40.5355191257	28.8196721311	43739.8505188	10	346	345	17.0	227.0	160.0	10	7.0	24.0	17.0	3	0	466.6771445274353	2200	5002.154102563858	1534	30.27272727272728	
10601.0137302	126.24	10.2131147541	43.0218579235	30.6120218579	43739.8505188	11	363	385	17.0	270.0	192.0	4	7.0	24.0	17.0	3	0	467.3684697151184	2400	5469.522572278976	1689	29.625	
10623.9014061	122.79	10.1379310345	42.0804597701	29.9712643678	43739.8505188	12	389	365	17.0	124.0	88.0	5	7.0	24.0	17.0	3	0	437.98109436035156	2600	5907.503666639328	1828	29.692307692307693	
10578.13026	117.445	9.73626373626	41.3516483516	29.4120879121	43739.8505188	13	407	392	17.0	144.0	102.0	26	7.0	24.0	17.0	3	0	469.19431829452515	2800	6376.697984933853	1957	30.10714285714286	
11468.4382829	113.105	9.92432432432	39.8540540541	28.3837837838	45588.6935218	14	422	410	17.0	108.0	76.0	6	7.0	24.0	17.0	4	0	487.8726375102997	3000	6864.570622444153	2095	30.166666666666657	
11524.857375	123.51	9.36507936508	38.8253968254	27.6243386243	45588.6935218	15	433	414	17.0	127.0	89.0	27	7.0	24.0	17.0	4	0	478.09407472610474	3200	7342.664697170258	2242	29.9375	
11993.5550585	119.325	9.41436464088	41.0662983425	29.1878453039	45588.6935218	16	452	406	17.0	292.0	205.0	27	7.0	24.0	17.0	4	0	461.1427664756775	3400	7803.807463645935	2385	29.852941176470594	
11237.6656185	122.015	9.31351351351	40.3243243243	28.6648648649	45588.6935218	17	467	354	17.0	292.0	205.0	43	7.0	24.0	17.0	4	0	465.573557138443	3600	8269.381020784378	2527	29.805555555555557	
11618.9510271	117.98	9.26666666667	38.1111111111	27.1055555556	45588.6935218	18	487	318	17.0	167.0	118.0	33	7.0	24.0	17.0	4	0	443.66004705429077	3800	8713.041067838669	2663	29.921052631578945	
11885.7509305	134.245	9.27906976744	38.2093023256	27.1337209302	45588.6935218	19	515	325	17.0	116.0	82.0	33	7.0	24.0	17.0	4	0	435.12284660339355	4000	9148.163914442062	2792	30.200000000000003	
12531.9456376	145.475	8.95321637427	39.9298245614	28.3391812865	45588.6935218	20	544	327	17.0	232.0	164.0	32	7.0	24.0	17.0	4	0	437.4052925109863	4200	9585.569206953049	2931	30.214285714285722	
12531.9456376	145.475	8.95321637427	39.9298245614	28.3391812865	45588.6935218	20	544	327	17.0	232.0	164.0	32	7.0	24.0	17.0	4	0	437.4052925109863	4200	9585.569206953049	2931	30.214285714285722	
