ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.26525	23.636	9.106	20.238	16.014	1.0	0	0	0	54	10	45	36	9	6	8	6	0	0.5403244495391846	500	0.5403244495391846	219	56.2	
0.861497773899	25.842	9.06692913386	16.8858267717	13.405511811	63.0	1	0	247	54	17.0	47.0	38.0	6	6.0	8.0	6.0	0	0.19028615951538086	1000	0.7306106090545654	336	66.4	
1.3019762927	27.376	9.36936936937	17.4774774775	13.9009009009	63.0	2	0	415	78	17.0	52.0	42.0	2	6.0	8.0	6.0	0	0.19072365760803223	1500	0.9213342666625977	419	72.06666666666666	
1.54186913338	29.688	10.032967033	19.5631868132	15.6318681319	63.0	3	0	552	67	17.0	58.0	47.0	5	6.0	8.0	6.0	0	0.2163097858428955	2000	1.1376440525054932	530	73.5	
1.83949393419	31.162	9.95273631841	19.4278606965	15.5174129353	63.0	4	0	651	71	17.0	53.0	44.0	3	6.0	8.0	6.0	0	0.21900177001953125	2500	1.3566458225250244	640	74.4	
2.3893744021	33.98	10.3520408163	21.0739795918	16.8647959184	90.0	5	0	760	75	17.0	48.0	38.0	3	6.0	8.0	6.0	0	0.25939202308654785	3000	1.6160378456115723	777	74.1	
2.68166560102	36.08	10.716112532	22.641943734	18.2148337596	90.5	6	0	870	86	17.0	52.0	42.0	5	6.0	8.0	6.0	0	0.24189066886901855	3500	1.8579285144805908	907	74.08571428571429	
4.50422375308	38.576	11.0098522167	23.2660098522	18.7216748768	90.5	7	0	965	91	17.0	57.0	47.0	7	6.0	8.0	6.0	0	0.24593329429626465	4000	2.1038618087768555	1063	73.425	
4.22560307003	41.412	10.9223057644	23.2406015038	18.7067669173	126.0	8	0	1067	102	17.0	84.0	69.0	8	6.0	8.0	6.0	0	0.2490701675415039	4500	2.3529319763183594	1206	73.2	
3.8392650463	44.932	11.4606481481	25.4930555556	20.587962963	126.0	9	0	1136	124	17.0	71.0	59.0	11	6.0	8.0	6.0	0	0.2643284797668457	5000	2.617260456085205	1390	72.19999999999999	
5.36889620987	48.048	11.7196029777	26.6426799007	21.5359801489	147.0	10	0	1234	125	17.0	82.0	67.0	6	6.0	8.0	6.0	0	0.2701570987701416	5500	2.8874175548553467	1554	71.74545454545455	
7.03829226056	51.08	12.0555555556	27.4710144928	22.229468599	147.0	11	0	1321	125	17.0	73.0	61.0	10	6.0	8.0	6.0	0	0.28632378578186035	6000	3.173741340637207	1719	71.35	
8.28356778535	50.27	11.9782082324	26.784503632	21.6271186441	147.0	12	0	1409	113	17.0	78.0	64.0	10	6.0	8.0	6.0	0	0.2845172882080078	6500	3.458258628845215	1889	70.93846153846154	
8.59667738006	50.87	12.0425	27.465	22.19	147.0	13	0	1510	107	17.0	72.0	59.0	10	6.0	8.0	6.0	0	0.2728555202484131	7000	3.731114149093628	2065	70.5	
10.0387647353	52.128	12.3	28.5214285714	23.1047619048	168.0	14	0	1591	125	17.0	76.0	62.0	12	6.0	8.0	6.0	0	0.2912607192993164	7500	4.022374868392944	2260	69.86666666666667	
11.2437615172	53.448	12.3832923833	29.1105651106	23.5945945946	294.0	15	0	1685	120	17.0	78.0	64.0	12	6.0	8.0	6.0	0	0.2908000946044922	8000	4.3131749629974365	2443	69.4625	
9.18583775694	54.632	12.2505910165	29.5035460993	23.8912529551	294.5	16	0	1763	132	17.0	74.0	61.0	15	6.0	8.0	6.0	0	0.2979917526245117	8500	4.611166715621948	2643	68.90588235294118	
14.0442365421	56.334	12.2259615385	28.6778846154	23.1850961538	315.5	17	0	1848	116	17.0	70.0	57.0	10	6.0	8.0	6.0	0	0.2939474582672119	9000	4.90511417388916	2810	68.77777777777777	
14.2751746913	56.942	12.3125	29.3509615385	23.7331730769	315.5	18	0	1933	134	17.0	86.0	71.0	11	6.0	8.0	6.0	0	0.2943911552429199	9500	5.19950532913208	2987	68.55789473684212	
13.6248884522	58.436	12.5263157895	30.5717703349	24.7559808612	315.5	19	0	2016	114	17.0	91.0	74.0	13	6.0	8.0	6.0	0	0.30516719818115234	10000	5.504672527313232	3184	68.16	
18.2388271987	60.194	12.7574257426	32.3341584158	26.1905940594	318.5	20	0	2113	124	17.0	91.0	74.0	11	6.0	8.0	6.0	0	0.31593751907348633	10500	5.820610046386719	3366	67.94285714285715	
18.2721018116	61.286	12.9899749373	33.0401002506	26.7694235589	318.5	21	0	2215	151	17.0	96.0	78.0	8	6.0	8.0	6.0	0	0.319976806640625	11000	6.140586853027344	3565	67.5909090909091	
15.7456269192	67.438	12.9562982005	33.4755784062	27.1568123393	371.0	22	0	2327	162	17.0	87.0	71.0	13	6.0	8.0	6.0	0	0.32042598724365234	11500	6.461012840270996	3758	67.32173913043479	
14.2746710945	66.554	13.2333333333	35.45	28.7333333333	371.0	23	0	2408	165	17.0	90.0	74.0	18	6.0	8.0	6.0	0	0.34690237045288086	12000	6.807915210723877	3968	66.93333333333334	
16.5492864305	66.432	12.9763033175	34.3744075829	27.8293838863	371.0	24	0	2487	172	17.0	96.0	79.0	19	6.0	8.0	6.0	0	0.33702969551086426	12500	7.144944906234741	4185	66.52000000000001	
16.399623221	69.35	12.8901869159	34.2359813084	27.738317757	371.0	25	0	2560	146	17.0	103.0	84.0	14	6.0	8.0	6.0	0	0.3392796516418457	13000	7.484224557876587	4393	66.2076923076923	
21.2331645389	73.666	13.0343980344	34.941031941	28.3095823096	371.0	26	0	2654	162	17.0	96.0	78.0	13	6.0	8.0	6.0	0	0.33837056159973145	13500	7.822595119476318	4583	66.05185185185185	
16.9062017763	77.126	12.9405940594	35.2400990099	28.5940594059	371.0	27	0	2751	162	17.0	112.0	92.0	10	6.0	8.0	6.0	0	0.3298494815826416	14000	8.15244460105896	4784	65.82857142857142	
22.018727304	83.368	13.0861244019	36.6244019139	29.7129186603	371.0	28	0	2834	166	17.0	116.0	95.0	29	6.0	8.0	6.0	0	0.35723066329956055	14500	8.50967526435852	4991	65.57931034482758	
21.1358951119	84.192	13.2355769231	37.3677884615	30.2980769231	371.0	29	0	2919	184	17.0	93.0	76.0	12	6.0	8.0	6.0	0	0.3581223487854004	15000	8.867797613143921	5209	65.27333333333334	
22.5488718951	86.81	13.2890995261	37.3530805687	30.308056872	371.0	30	0	2998	170	17.0	101.0	82.0	10	6.0	8.0	6.0	0	0.3774137496948242	15500	9.245211362838745	5440	64.90322580645162	
26.0931251854	87.684	13.2736077482	38.1743341404	30.9491525424	382.5	31	0	3086	180	17.0	94.0	77.0	7	6.0	8.0	6.0	0	0.39133191108703613	16000	9.636543273925781	5674	64.5375	
21.0349098277	89.598	13.1822429907	38.1892523364	30.9859813084	382.5	32	0	3159	174	17.0	106.0	87.0	21	6.0	8.0	6.0	0	0.3716568946838379	16500	10.00820016860962	5888	64.31515151515151	
21.6597984872	92.808	13.2382133995	38.5806451613	31.2903225806	382.5	33	0	3257	174	17.0	113.0	93.0	18	7.0	9.0	7.0	0	0.36439967155456543	17000	10.372599840164185	6117	64.01764705882353	
17.2330279659	97.846	13.313253012	40.0144578313	32.4578313253	382.5	34	0	3343	198	17.0	108.0	89.0	26	6.0	8.0	6.0	0	0.3801121711730957	17500	10.75271201133728	6333	63.81142857142857	
17.9138979899	101.45	13.345323741	39.1270983213	31.6978417266	382.5	35	0	3427	221	17.0	99.0	81.0	27	6.0	8.0	6.0	0	0.38190793991088867	18000	11.134619951248169	6571	63.49444444444444	
21.0868487035	102.004	13.4987405542	40.3299748111	32.6801007557	382.5	36	0	3531	260	17.0	108.0	88.0	19	6.0	8.0	6.0	0	0.38460493087768555	18500	11.519224882125854	6787	63.31351351351351	
25.3928508725	102.982	13.6966824645	40.8293838863	33.1113744076	382.5	37	0	3610	251	17.0	97.0	79.0	23	7.0	9.0	7.0	0	0.3904290199279785	19000	11.909653902053833	7011	63.1	
20.9977247657	102.594	13.5925	40.5675	32.9375	382.5	38	0	3711	278	17.0	106.0	85.0	21	6.0	8.0	6.0	0	0.40030741691589355	19500	12.309961318969727	7240	62.871794871794876	
19.8712831105	103.17	13.2842639594	39.5634517766	32.0888324873	391.5	39	0	3818	269	17.0	116.0	93.0	17	6.0	8.0	6.0	0	0.37517571449279785	20000	12.685137033462524	7455	62.724999999999994	
26.319674141	101.86	13.5	40.0073529412	32.5049019608	391.5	40	0	3911	279	17.0	97.0	78.0	20	6.0	8.0	6.0	0	0.3868441581726074	20500	13.071981191635132	7667	62.6	
35.3183362608	104.51	13.5432098765	39.7580246914	32.3061728395	391.5	41	0	4007	279	17.0	105.0	85.0	25	6.0	8.0	6.0	0	0.3774251937866211	21000	13.449406385421753	7879	62.48095238095238	
34.4863833619	104.564	13.5119047619	39.030952381	31.719047619	578.0	42	0	4088	300	17.0	94.0	78.0	38	6.0	8.0	6.0	0	0.38100385665893555	21500	13.830410242080688	8112	62.269767441860466	
34.0639018137	107.18	13.3917274939	38.2798053528	31.0705596107	578.0	43	0	4178	326	17.0	85.0	70.0	28	6.0	8.0	6.0	0	0.37517619132995605	22000	14.205586433410645	8322	62.17272727272727	
30.2364043274	109.41	13.598540146	39.1338199513	31.795620438	578.0	44	0	4268	284	17.0	104.0	85.0	25	6.0	8.0	6.0	0	0.3832588195800781	22500	14.588845252990723	8545	62.022222222222226	
25.9041193367	115.19	13.5827338129	39.1103117506	31.7745803357	578.0	45	0	4352	310	17.0	89.0	73.0	16	6.0	8.0	6.0	0	0.3868389129638672	23000	14.97568416595459	8776	61.84347826086957	
20.8128281372	111.396	13.5357142857	40.5380952381	32.9761904762	578.0	46	0	4433	303	17.0	98.0	80.0	24	6.0	8.0	6.0	0	0.3931272029876709	23500	15.36881136894226	9001	61.69787234042553	
25.0659959417	119.908	13.355	39.1925	31.8125	578.0	47	0	4534	306	17.0	92.0	75.0	17	6.0	8.0	6.0	0	0.38190674781799316	24000	15.750718116760254	9216	61.6	
25.9098362194	119.952	13.6503667482	42.0	34.1442542787	578.0	48	0	4626	306	17.0	92.0	75.0	30	7.0	9.0	7.0	0	0.3985176086425781	24500	16.149235725402832	9448	61.43673469387755	
35.7517576505	125.308	13.75	41.9759615385	34.1153846154	578.0	49	0	4711	328	17.0	102.0	83.0	33	6.0	8.0	6.0	0	0.40389299392700195	25000	16.553128719329834	9652	61.392	
35.3002268303	120.05	13.8079800499	43.1670822943	35.0847880299	591.5	50	0	4811	321	17.0	102.0	83.0	24	6.0	8.0	6.0	0	0.40165281295776367	25500	16.954781532287598	9870	61.29411764705882	
