ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
12261.2618652	100.544	13.1101928375	47.1845730028	35.8539944904	22842.7223	35	11	5201	321	17.0	140.0	107.0	14	6.0	8.0	6.0	0	428.91910672187805	18000	14806.486230373383	6489	63.95	
12477.419124	107.61	12.8976608187	45.798245614	34.7251461988	22842.7223	36	11	5360	333	17.0	131.0	100.0	14	6.0	8.0	6.0	0	354.08010482788086	18500	15160.566335201263	6700	63.78378378378378	
12564.9168564	111.664	12.9572649573	48.1937321937	36.5356125356	22842.7223	37	11	5510	320	17.0	159.0	122.0	21	6.0	8.0	6.0	0	363.8591492176056	19000	15524.425484418869	6927	63.54210526315789	
12631.992049	119.976	13.0202898551	47.9391304348	36.2550724638	23969.1747	38	11	5666	349	17.0	133.0	101.0	21	6.0	8.0	6.0	0	353.98776507377625	19500	15878.413249492645	7139	63.38974358974359	
12482.466719	111.254	12.8869047619	46.9136904762	35.4851190476	23969.1747	39	11	5831	349	17.0	137.0	104.0	21	6.0	8.0	6.0	0	343.5212275981903	20000	16221.934477090836	7353	63.235	
12406.7908166	116.504	13.1715976331	49.0650887574	37.1715976331	23969.1747	40	12	5994	362	17.0	133.0	100.0	10	6.0	8.0	6.0	0	348.58965277671814	20500	16570.524129867554	7574	63.05365853658537	
12511.0032398	116.074	13.2469135802	50.6851851852	38.3395061728	24914.334	41	12	6171	360	17.0	133.0	100.0	20	6.0	8.0	6.0	0	361.74580669403076	21000	16932.269936561584	7782	62.94285714285714	
12899.7628121	119.442	13.4323529412	52.3352941176	39.5352941176	24914.334	42	12	6332	363	17.0	121.0	92.0	18	7.0	9.0	7.0	0	417.108745098114	21500	17349.3786816597	7979	62.88837209302326	
12788.4332836	122.802	13.0410557185	49.5307917889	37.3900293255	24914.334	43	12	6492	386	17.0	126.0	92.0	18	6.0	8.0	6.0	0	356.91357803344727	22000	17706.292259693146	8179	62.82272727272728	
12501.2210989	129.466	12.7756756757	47.9432432432	36.1783783784	24914.334	44	12	6623	380	17.0	130.0	97.0	21	6.0	8.0	6.0	0	381.821231842041	22500	18088.113491535187	8400	62.666666666666664	
12474.9685026	134.334	12.5994318182	47.1818181818	35.6022727273	24914.334	45	13	6771	360	17.0	127.0	95.0	10	6.0	8.0	6.0	0	367.01988554000854	23000	18455.133377075195	8604	62.59130434782609	
12380.962089	141.274	12.6167146974	47.3314121037	35.7002881844	24914.334	46	13	6925	329	17.0	157.0	114.0	33	6.0	8.0	6.0	0	364.92092394828796	23500	18820.054301023483	8820	62.46808510638298	
12589.8279302	141.09	13.0898203593	50.4760479042	38.0838323353	24914.334	47	13	7092	399	17.0	153.0	113.0	17	6.0	8.0	6.0	0	347.4386775493622	24000	19167.492978572845	9023	62.40416666666667	
12716.4173198	148.074	13.4704142012	54.3875739645	41.0384615385	24914.334	48	13	7255	400	17.0	146.0	110.0	15	6.0	8.0	6.0	0	350.70530819892883	24500	19518.198286771774	9229	62.33061224489796	
12590.7239183	152.678	13.3374613003	53.0526315789	40.0433436533	24914.334	49	13	7433	367	17.0	163.0	121.0	41	6.0	8.0	6.0	0	332.35048627853394	25000	19850.54877305031	9431	62.275999999999996	
12737.4536445	148.304	13.4417177914	52.3588957055	39.4785276074	24914.334	50	13	7608	370	17.0	160.0	116.0	15	7.0	9.0	7.0	0	337.22890520095825	25500	20187.777678251266	9644	62.180392156862744	
