ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
13072.0311149	161.825	13.375	139.67	108.04	24048.8770836	0	0	988	20	856	659	9	6	8	6	11	0	542.8889307975769	200	542.8889307975769	185	7.5	
14028.2010103	130.73	11.125	37.8392857143	29.2678571429	24048.8770836	1	144	498	28.0	317.0	247.0	9	6.0	8.0	6.0	12	0	111.54624390602112	400	654.435174703598	216	46.0	
14705.941854	108.97	12.0434782609	33.9565217391	26.4782608696	24048.8770836	2	229	455	30.0	133.0	106.0	4	6.0	8.0	6.0	13	0	245.65571212768555	600	900.0908868312836	271	54.833333333333336	
15071.2270443	122.095	11.8305084746	34.186440678	26.7711864407	24048.8770836	3	311	319	29.0	268.0	212.0	8	6.0	8.0	6.0	14	0	282.5100271701813	800	1182.6009140014648	329	58.875	
15808.3049354	106.585	10.5608108108	26.9459459459	21.222972973	24048.8770836	4	363	312	28.0	198.0	160.0	11	6.0	8.0	6.0	14	0	304.07992911338806	1000	1486.680843114853	390	61.0	
16085.7213918	102.395	9.72027972028	23.2237762238	18.1608391608	24048.8770836	5	420	314	29.0	198.0	153.0	13	6.0	8.0	6.0	14	0	300.6028995513916	1200	1787.2837426662445	439	63.416666666666664	
16731.631694	100.225	9.61428571429	23.4285714286	18.4071428571	24048.8770836	6	480	315	28.0	251.0	196.0	21	6.0	8.0	6.0	14	0	278.133305311203	1400	2065.4170479774475	483	65.5	
16174.8221145	103.35	9.11111111111	18.6962962963	14.6814814815	24048.8770836	7	545	246	22.0	119.0	91.0	17	6.0	8.0	6.0	14	0	270.4735667705536	1600	2335.890614748001	526	67.125	
16388.599707	103.225	9.18120805369	20.0402684564	15.7382550336	24048.8770836	8	596	229	22.0	159.0	125.0	20	6.0	8.0	6.0	14	0	295.3732559680939	1800	2631.263870716095	563	68.72222222222223	
16626.4407956	107.015	8.66013071895	17.0130718954	13.3137254902	24048.8770836	9	643	248	26.0	119.0	91.0	21	6.0	8.0	6.0	14	0	284.9952142238617	2000	2916.2590849399567	603	69.85	
16947.279598	109.91	9.24096385542	19.656626506	15.3614457831	24048.8770836	10	677	263	29.0	142.0	111.0	23	6.0	8.0	6.0	14	0	304.82266783714294	2200	3221.0817527770996	648	70.54545454545455	
16947.279598	109.91	9.24096385542	19.656626506	15.3614457831	24048.8770836	10	677	263	29.0	142.0	111.0	23	6.0	8.0	6.0	14	0	304.82266783714294	2200	3221.0817527770996	648	70.54545454545455	
