ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
163697.486176	23.53	8.32	20.305	15.81	674541.047069	0	0	64	10	55	43	9	6	8	6	0	0	223.13930940628052	200	223.13930940628052	159	20.5	
277232.787951	23.81	8.0	13.5238095238	10.5952380952	674541.047069	1	158	71	13.0	42.0	33.0	4	6.0	8.0	6.0	0	0	30.984460592269897	400	254.12376999855042	182	54.5	
370362.609595	23.335	8.05303030303	13.5909090909	10.6666666667	674541.047069	2	226	57	14.0	54.0	43.0	6	6.0	8.0	6.0	0	0	98.9221260547638	600	353.0458960533142	221	63.166666666666664	
422306.819152	24.765	7.82706766917	13.0751879699	10.2481203008	674541.047069	3	293	66	16.0	54.0	43.0	2	6.0	8.0	6.0	0	0	95.390878200531	800	448.4367742538452	255	68.125	
409187.531539	23.185	7.71014492754	12.6956521739	9.92028985507	674541.047069	4	355	58	16.0	54.0	42.0	4	6.0	8.0	6.0	0	0	103.28913068771362	1000	551.7259049415588	281	71.9	
426857.940766	26.175	7.69426751592	12.2420382166	9.57961783439	674541.047069	5	398	64	14.0	55.0	43.0	6	6.0	8.0	6.0	0	0	111.93778920173645	1200	663.6636941432953	317	73.58333333333334	
448605.668983	24.79	7.90849673203	13.1176470588	10.2941176471	674541.047069	6	445	69	16.0	55.0	43.0	6	6.0	8.0	6.0	0	0	122.73468852043152	1400	786.3983826637268	353	74.78571428571428	
444217.865196	25.4	7.92517006803	13.5238095238	10.6054421769	674541.047069	7	498	59	14.0	55.0	43.0	6	6.0	8.0	6.0	0	0	113.32841801643372	1600	899.7268006801605	387	75.8125	
396063.206654	27.86	8.12413793103	14.8620689655	11.6551724138	674541.047069	8	553	70	17.0	71.0	57.0	4	6.0	8.0	6.0	0	0	131.56284070014954	1800	1031.28964138031	423	76.5	
422256.464919	27.89	7.99333333333	13.9866666667	10.9733333333	674541.047069	9	603	70	17.0	71.0	57.0	5	6.0	8.0	6.0	0	0	116.9534273147583	2000	1148.2430686950684	458	77.1	
432867.04812	29.3	8.06164383562	14.0753424658	11.0753424658	674541.047069	10	657	69	17.0	61.0	49.0	7	6.0	8.0	6.0	0	0	108.59403777122498	2200	1256.8371064662933	499	77.31818181818181	
426418.993709	30.31	8.12837837838	14.1891891892	11.1756756757	674541.047069	11	709	69	17.0	61.0	49.0	3	6.0	8.0	6.0	0	0	106.10964369773865	2400	1362.946750164032	541	77.45833333333334	
446311.311335	32.105	8.43333333333	15.3533333333	12.1333333333	674541.047069	12	759	76	17.0	61.0	49.0	8	6.0	8.0	6.0	0	0	116.51592826843262	2600	1479.4626784324646	575	77.88461538461539	
472734.271315	30.315	8.22666666667	14.92	11.7133333333	674541.047069	13	809	66	14.0	71.0	56.0	9	6.0	8.0	6.0	0	0	127.9378297328949	2800	1607.4005081653595	616	78.0	
