ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
181636.891745	22.62	8.235	19.795	15.23	563323.551413	0	0	64	10	56	43	9	6	8	6	0	0	694.1401119232178	200	694.1401119232178	163	18.5	
134940.914154	24.155	8.46511627907	15.2325581395	11.9069767442	563323.551413	1	157	69	17.0	49.0	38.0	6	6.0	8.0	6.0	1	0	135.77428221702576	400	829.9143941402435	189	52.75	
221777.588833	25.245	8.10619469027	13.9469026549	10.8849557522	563323.551413	2	244	77	14.0	41.0	32.0	2	6.0	8.0	6.0	1	0	374.8420829772949	600	1204.7564771175385	223	62.833333333333336	
286901.706921	25.82	7.93076923077	13.1538461538	10.2692307692	655065.088177	3	314	68	14.0	38.0	30.0	5	6.0	8.0	6.0	1	0	429.0270252227783	800	1633.7835023403168	256	68.0	
351249.547645	29.795	8.11029411765	13.7867647059	10.7794117647	655065.088177	4	378	76	17.0	47.0	37.0	6	6.0	8.0	6.0	1	0	448.041380405426	1000	2081.824882745743	289	71.1	
400766.621576	32.145	8.31746031746	14.7380952381	11.5317460317	655065.088177	5	452	73	17.0	62.0	49.0	4	6.0	8.0	6.0	1	0	417.72742772102356	1200	2499.5523104667664	331	72.41666666666667	
452988.067179	34.35	8.43795620438	15.3503649635	11.9343065693	682570.066371	6	515	76	15.0	55.0	41.0	5	6.0	8.0	6.0	1	0	458.7522163391113	1400	2958.3045268058777	362	74.14285714285714	
457401.952493	33.55	8.25675675676	15.0337837838	11.6351351351	682570.066371	7	567	94	17.0	58.0	44.0	7	6.0	8.0	6.0	1	0	494.55896735191345	1600	3452.863494157791	406	74.625	
478206.056841	35.825	8.09701492537	14.0671641791	10.8955223881	682570.066371	8	633	87	16.0	55.0	42.0	4	7.0	9.0	7.0	1	0	445.46238827705383	1800	3898.325882434845	434	75.88888888888889	
427699.638387	37.52	8.27516778523	14.7919463087	11.4630872483	682570.066371	9	684	85	16.0	58.0	47.0	5	6.0	8.0	6.0	1	0	498.92409110069275	2000	4397.249973535538	476	76.2	
401175.414781	39.755	8.87586206897	17.2827586207	13.3655172414	682570.066371	10	739	77	17.0	63.0	48.0	3	6.0	8.0	6.0	1	0	488.2243537902832	2200	4885.474327325821	528	76.0	
398474.882044	40.855	8.83116883117	16.6948051948	13.0	682570.066371	11	785	85	17.0	60.0	47.0	5	6.0	8.0	6.0	1	0	498.15098428726196	2400	5383.625311613083	574	76.08333333333333	
401790.313774	41.21	8.59722222222	15.6875	12.1458333333	682570.066371	12	841	95	15.0	43.0	33.0	11	6.0	8.0	6.0	1	0	382.2311580181122	2600	5765.856469631195	617	76.26923076923077	
450206.834254	40.38	8.32394366197	14.5704225352	11.2887323944	682570.066371	13	899	97	16.0	61.0	46.0	7	6.0	8.0	6.0	1	0	373.58331084251404	2800	6139.439780473709	647	76.89285714285714	
426259.76878	41.645	8.73076923077	16.1666666667	12.5256410256	682570.066371	14	943	97	16.0	53.0	40.0	8	6.0	8.0	6.0	1	0	418.45455503463745	3000	6557.894335508347	692	76.93333333333334	
465939.403768	44.315	9.2323943662	17.3732394366	13.6478873239	682570.066371	15	1001	95	16.0	53.0	40.0	8	6.0	8.0	6.0	1	0	378.4545524120331	3200	6936.34888792038	749	76.59375	
400271.067916	48.94	9.51298701299	19.8766233766	15.5454545455	682570.066371	16	1047	95	16.0	72.0	57.0	11	7.0	9.0	7.0	1	0	413.5933027267456	3400	7349.942190647125	808	76.23529411764706	
430622.168901	50.25	9.35172413793	20.2551724138	15.7586206897	682570.066371	17	1102	107	17.0	75.0	58.0	13	6.0	8.0	6.0	1	0	391.05269956588745	3600	7740.994890213013	848	76.44444444444444	
447965.277597	48.315	9.04794520548	18.7123287671	14.5684931507	753785.680718	18	1156	97	17.0	58.0	44.0	7	6.0	8.0	6.0	1	0	478.89914178848267	3800	8219.894032001495	902	76.26315789473685	
418029.537797	51.94	9.80714285714	23.1785714286	17.9785714286	753785.680718	19	1216	101	17.0	77.0	61.0	7	6.0	8.0	6.0	1	0	510.47552824020386	4000	8730.3695602417	966	75.85	
470301.847941	51.01	9.96503496503	22.6993006993	17.7202797203	753785.680718	20	1273	122	17.0	55.0	43.0	11	7.0	9.0	7.0	1	0	389.5502622127533	4200	9119.919822454453	1023	75.64285714285714	
470301.847941	51.01	9.96503496503	22.6993006993	17.7202797203	753785.680718	20	1273	122	17.0	55.0	43.0	11	7.0	9.0	7.0	1	0	389.5502622127533	4200	9119.919822454453	1023	75.64285714285714	
