ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
205990.712389	21.2	8.3	18.35	14.25	563323.551413	0	0	36	10	31	24	9	6	8	6	0	0	38.82924485206604	20	38.82924485206604	19	5.0	
341994.130848	20.1	7.0	9.8	7.6	563323.551413	1	16	49	7.0	13.0	10.0	8	7.0	9.0	7.0	0	0	5.761256694793701	40	44.59050154685974	23	42.50000000000001	
286661.775706	15.75	6.875	9.375	7.25	563323.551413	2	29	36	7.0	13.0	10.0	7	6.0	8.0	6.0	0	0	10.279852390289307	60	54.87035393714905	27	55.0	
194441.183804	14.45	7.06666666667	10.6	8.2	563323.551413	3	35	44	11.0	32.0	25.0	7	6.0	8.0	6.0	0	0	22.935503482818604	80	77.80585741996765	29	63.75	
400581.330409	14.3	7.0	9.47058823529	7.35294117647	563323.551413	4	39	18	8.0	14.0	11.0	11	6.0	8.0	6.0	0	0	23.465355396270752	100	101.2712128162384	36	64.0	
424992.663559	14.4	6.9375	9.4375	7.3125	563323.551413	5	44	22	8.0	14.0	11.0	8	6.0	8.0	6.0	0	0	21.921448469161987	120	123.19266128540039	41	65.83333333333334	
484277.329782	17.25	7.35714285714	11.0	8.57142857143	563323.551413	6	51	27	10.0	15.0	12.0	8	6.0	8.0	6.0	0	0	19.07760977745056	140	142.27027106285095	46	67.14285714285714	
471102.959511	15.2	7.41666666667	11.0	8.58333333333	563323.551413	7	60	34	10.0	15.0	12.0	5	7.0	9.0	7.0	0	0	15.850016832351685	160	158.12028789520264	47	70.625	
494158.107486	17.15	7.1875	10.4375	8.125	563323.551413	8	65	34	9.0	19.0	15.0	9	6.0	8.0	6.0	0	0	21.939465284347534	180	180.05975317955017	52	71.11111111111111	
424992.663559	15.8	7.33333333333	11.3333333333	8.83333333333	563323.551413	9	74	29	9.0	19.0	15.0	9	6.0	8.0	6.0	0	0	16.48370385169983	200	196.54345703125	57	71.5	
415770.604369	15.6	7.33333333333	11.4666666667	8.93333333333	563323.551413	10	80	25	9.0	19.0	15.0	9	6.0	8.0	6.0	0	0	20.6678946018219	220	217.2113516330719	61	72.27272727272728	
563323.551413	16.45	7.73333333333	12.9333333333	10.1333333333	563323.551413	11	86	25	9.0	19.0	15.0	6	7.0	9.0	7.0	0	0	20.718664169311523	240	237.93001580238342	65	72.91666666666667	
526435.314652	16.45	7.66666666667	12.5333333333	9.8	563323.551413	12	92	25	11.0	20.0	16.0	4	7.0	9.0	7.0	0	0	20.52990484237671	260	258.45992064476013	68	73.84615384615384	
563323.551413	17.5	7.61538461538	12.4615384615	9.76923076923	563323.551413	13	100	27	12.0	27.0	22.0	11	7.0	9.0	7.0	0	0	17.62388563156128	280	276.0838062763214	73	73.92857142857143	
478196.851195	19.85	7.61538461538	13.0	10.1538461538	563323.551413	14	108	34	9.0	19.0	15.0	5	6.0	8.0	6.0	0	0	18.199941158294678	300	294.2837474346161	74	75.33333333333333	
563323.551413	20.05	7.55555555556	12.2222222222	9.55555555556	563323.551413	15	120	28	9.0	19.0	15.0	10	7.0	9.0	7.0	0	0	11.646480798721313	320	305.9302282333374	76	76.25	
528740.829449	20.95	8.125	14.5625	11.4375	563323.551413	16	125	35	12.0	25.0	20.0	12	7.0	9.0	7.0	0	0	22.765185594558716	340	328.6954138278961	80	76.47058823529412	
563323.551413	20.6	8.2	15.4	12.1	563323.551413	17	136	35	9.0	19.0	15.0	10	7.0	9.0	7.0	0	0	13.395739555358887	360	342.091153383255	80	77.77777777777777	
507991.196271	23.2	8.1	14.9	11.7	563323.551413	18	147	38	9.0	19.0	15.0	12	7.0	9.0	7.0	0	0	13.767597675323486	380	355.8587510585785	85	77.63157894736842	
563323.551413	24.15	8.08333333333	15.75	12.3333333333	563323.551413	19	156	34	9.0	23.0	18.0	15	7.0	9.0	7.0	0	0	16.44787907600403	400	372.3066301345825	91	77.25	
563323.551413	22.95	8.28571428571	15.5714285714	12.2142857143	563323.551413	20	163	44	14.0	26.0	21.0	10	7.0	9.0	7.0	0	0	19.066832304000854	420	391.3734624385834	96	77.14285714285714	
