ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
85.8706643136	50.662	11.0550239234	22.5956937799	18.1626794258	352.0	23	0	2203	120	17.0	69.0	57.0	12	6.0	8.0	6.0	0	0.2607381343841553	12000	5.802659273147583	2604	78.3	
91.4916604147	50.584	11.4282296651	23.6411483254	19.0454545455	352.0	24	0	2286	106	17.0	101.0	84.0	9	6.0	8.0	6.0	0	0.2688164710998535	12500	6.0714757442474365	2745	78.04	
84.4137356061	51.716	11.7783251232	25.4901477833	20.5418719212	352.0	25	0	2381	135	17.0	66.0	54.0	9	6.0	8.0	6.0	0	0.2728548049926758	13000	6.344330549240112	2895	77.73076923076923	
88.8736265711	51.026	12.0602409639	26.0144578313	21.0144578313	352.0	26	0	2467	127	17.0	77.0	62.0	12	6.0	8.0	6.0	0	0.2894604206085205	13500	6.633790969848633	3042	77.46666666666667	
89.789687965	50.692	11.9595238095	25.330952381	20.4714285714	352.0	27	0	2548	135	17.0	87.0	70.0	14	6.0	8.0	6.0	0	0.27734804153442383	14000	6.911139011383057	3195	77.17857142857143	
92.7860717523	50.306	11.7831325301	25.0120481928	20.1951807229	394.0	28	0	2634	123	17.0	74.0	62.0	8	6.0	8.0	6.0	0	0.2908010482788086	14500	7.201940059661865	3346	76.92413793103448	
94.213523486	51.684	12.1016548463	25.7470449173	20.8037825059	394.0	29	0	2712	136	17.0	72.0	59.0	8	6.0	8.0	6.0	0	0.2822849750518799	15000	7.484225034713745	3491	76.72666666666666	
89.813559662	51.6	12.0187793427	26.0798122066	21.0281690141	394.0	30	0	2787	140	17.0	65.0	53.0	3	6.0	8.0	6.0	0	0.2939414978027344	15500	7.7781665325164795	3645	76.48387096774194	
87.4263379714	50.51	11.9166666667	25.9705882353	20.9240196078	394.0	31	0	2880	120	17.0	69.0	56.0	10	6.0	8.0	6.0	0	0.29709458351135254	16000	8.075261116027832	3783	76.35625	
95.66810301	51.264	12.3477218225	27.1510791367	21.8920863309	394.0	32	0	2964	115	17.0	82.0	67.0	8	6.0	8.0	6.0	0	0.2894599437713623	16500	8.364721059799194	3928	76.19393939393939	
89.6324380317	50.116	11.9042056075	25.3831775701	20.464953271	394.0	33	0	3037	107	17.0	65.0	52.0	2	6.0	8.0	6.0	0	0.28586459159851074	17000	8.650585651397705	4079	76.00588235294117	
85.6968576804	50.036	12.124137931	26.5701149425	21.4298850575	394.0	34	0	3103	111	17.0	65.0	52.0	6	6.0	8.0	6.0	0	0.2917029857635498	17500	8.942288637161255	4244	75.74857142857142	
88.801707494	51.978	12.4139534884	27.3906976744	22.1372093023	425.5	35	0	3174	121	17.0	70.0	57.0	8	6.0	8.0	6.0	0	0.3011338710784912	18000	9.243422508239746	4425	75.41666666666667	
93.2024035626	52.638	11.987804878	26.5756097561	21.4707317073	425.5	36	0	3265	119	17.0	80.0	66.0	6	6.0	8.0	6.0	0	0.29124903678894043	18500	9.534671545028687	4568	75.30810810810812	
93.665345645	55.636	12.1674418605	26.5162790698	21.3976744186	443.0	37	0	3336	133	17.0	67.0	54.0	14	6.0	8.0	6.0	0	0.2988889217376709	19000	9.833560466766357	4728	75.1157894736842	
88.6840732492	55.482	12.2533936652	27.1628959276	21.9004524887	443.0	38	0	3395	147	17.0	79.0	65.0	11	6.0	8.0	6.0	0	0.30292391777038574	19500	10.136484384536743	4905	74.84615384615384	
94.7425281809	56.606	12.4652777778	27.9189814815	22.525462963	443.0	39	0	3464	141	17.0	67.0	54.0	12	6.0	8.0	6.0	0	0.30875134468078613	20000	10.44523572921753	5057	74.715	
90.3150812737	56.576	12.1036866359	26.8179723502	21.633640553	443.0	40	0	3531	137	17.0	68.0	56.0	8	6.0	8.0	6.0	0	0.30292320251464844	20500	10.748158931732178	5212	74.57560975609756	
89.3251616379	57.094	11.7126436782	26.4482758621	21.3402298851	443.0	41	0	3597	160	17.0	72.0	59.0	9	6.0	8.0	6.0	0	0.30067920684814453	21000	11.048838138580322	5368	74.43809523809523	
91.34630217	60.098	11.8548752834	26.8458049887	21.7006802721	443.0	42	0	3657	160	17.0	77.0	63.0	8	6.0	8.0	6.0	0	0.3114495277404785	21500	11.3602876663208	5523	74.31162790697675	
97.2191306808	62.37	12.3681818182	28.5613636364	23.1181818182	446.5	43	0	3718	174	17.0	78.0	63.0	5	6.0	8.0	6.0	0	0.32491350173950195	22000	11.685201168060303	5681	74.17727272727272	
94.6200590905	66.088	12.2147806005	28.8475750577	23.3071593533	474.5	44	0	3786	203	17.0	92.0	75.0	8	6.0	8.0	6.0	0	0.3244640827178955	22500	12.009665250778198	5838	74.05333333333333	
88.3931258877	65.418	11.9838709677	27.831797235	22.4769585253	474.5	45	0	3853	238	17.0	87.0	71.0	8	6.0	8.0	6.0	0	0.31279587745666504	23000	12.322461128234863	6001	73.90869565217392	
92.0688000986	70.566	12.0045977011	27.2528735632	21.9977011494	474.5	46	0	3919	215	17.0	79.0	64.0	5	6.0	8.0	6.0	0	0.3145914077758789	23500	12.637052536010742	6158	73.79574468085107	
93.3942047402	69.104	12.1759259259	27.9837962963	22.6365740741	474.5	47	0	3988	209	17.0	83.0	68.0	8	6.0	8.0	6.0	0	0.31593751907348633	24000	12.952990055084229	6325	73.64583333333333	
88.394391079	68.256	12.308045977	28.6942528736	23.2367816092	474.5	48	0	4054	221	17.0	91.0	75.0	15	6.0	8.0	6.0	0	0.3213229179382324	24500	13.274312973022461	6488	73.51836734693877	
91.1356244164	67.218	11.9839816934	27.8054919908	22.4508009153	474.5	49	0	4118	153	17.0	81.0	66.0	13	6.0	8.0	6.0	0	0.31414246559143066	25000	13.588455438613892	6647	73.412	
91.8989537045	66.92	11.7091722595	26.8970917226	21.7091722595	474.5	50	0	4172	159	17.0	95.0	77.0	7	6.0	8.0	6.0	0	0.31593751907348633	25500	13.904392957687378	6794	73.35686274509804	
