ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
163109.064533	117.954	12.896	102.325	78.796	1201100.85277	0	0	856	20	741	571	12	6	11	8	56	0	2813.180594921112	1000	2813.180594921112	936	6.3999999999999915	
248906.150734	115.24	13.0086206897	46.4626436782	35.8017241379	1201100.85277	1	652	499	30.0	239.0	183.0	8	6.0	11.0	8.0	64	0	845.4550940990448	2000	3658.635689020157	1223	38.849999999999994	
311423.057416	120.735	12.5288135593	41.8830508475	32.2474576271	1201100.85277	2	1062	476	29.0	259.0	202.0	4	6.0	11.0	8.0	67	0	1443.3627405166626	3000	5101.9984295368195	1632	45.599999999999994	
342738.826059	125.655	13.1930091185	45.7279635258	35.3085106383	1201100.85277	3	1404	424	30.0	239.0	183.0	5	6.0	11.0	8.0	71	0	1624.4725375175476	4000	6726.470967054367	2076	48.1	
346618.800687	133.399	13.6493506494	47.0057720058	36.329004329	1201100.85277	4	1711	427	30.0	273.0	211.0	7	6.0	11.0	8.0	72	0	1738.2384288311005	5000	8464.709395885468	2538	49.239999999999995	
390685.924377	147.3	14.279494382	50.9508426966	39.4255617978	1201100.85277	5	1999	460	30.0	210.0	166.0	10	6.0	11.0	8.0	77	0	1810.01984500885	6000	10274.729240894318	3031	49.483333333333334	
398877.425924	156.825	14.0923295455	49.8977272727	38.6477272727	1201100.85277	6	2295	461	30.0	211.0	163.0	7	6.0	11.0	8.0	80	0	1776.6135177612305	7000	12051.342758655548	3523	49.671428571428564	
406204.307584	159.519	14.7393689986	53.0233196159	41.0809327846	1201100.85277	7	2566	452	30.0	211.0	161.0	14	6.0	11.0	8.0	84	0	1852.8480699062347	8000	13904.190828561783	4056	49.3	
431775.312229	151.137	15.0509803922	56.3424836601	43.6235294118	1201100.85277	8	2801	483	30.0	211.0	161.0	11	6.0	11.0	8.0	87	0	2017.2703289985657	9000	15921.461157560349	4595	48.94444444444444	
433914.142932	156.894	15.6533149171	58.567679558	45.3756906077	1201100.85277	9	3077	473	30.0	188.0	144.0	15	6.0	11.0	8.0	90	0	1867.3012290000916	10000	17788.76238656044	5099	49.01	
438327.214352	164.978	15.5805592543	58.5486018642	45.327563249	1201100.85277	10	3326	485	30.0	190.0	147.0	12	6.0	11.0	8.0	98	0	1906.670491695404	11000	19695.432878255844	5646	48.672727272727265	
438327.214352	164.978	15.5805592543	58.5486018642	45.327563249	1201100.85277	10	3326	485	30.0	190.0	147.0	12	6.0	11.0	8.0	98	0	1906.670491695404	11000	19695.432878255844	5646	48.672727272727265	
