ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
225092.276258	103.156	8.37	99.761	68.887	1335476.90438	0	0	582	10	565	388	24	7	23	16	12	0	3021.7756972312927	1000	3021.7756972312927	988	1.2000000000000028	
189127.299559	118.435	9.38974358974	58.2487179487	40.5923076923	1335476.90438	1	610	655	17.0	455.0	316.0	10	7.0	23.0	16.0	12	0	1012.6888244152069	2000	4034.4645216464996	1337	33.150000000000006	
233894.520799	127.826	9.4322147651	54.833557047	38.233557047	1335476.90438	2	865	566	17.0	455.0	316.0	1	7.0	23.0	16.0	14	0	1920.783762216568	3000	5955.248283863068	1888	37.06666666666667	
248492.620285	138.842	9.59132720105	55.4191852825	38.6688567674	1335476.90438	3	1104	539	17.0	446.0	309.0	2	7.0	23.0	16.0	15	0	1972.1432037353516	4000	7927.391487598419	2486	37.849999999999994	
262152.603332	151.826	9.53681392236	54.6278447122	38.1258366801	1335476.90438	4	1357	582	17.0	446.0	309.0	1	7.0	23.0	16.0	15	0	1930.455649614334	5000	9857.847137212753	3070	38.6	
272581.517064	148.053	9.49937264743	55.2797992472	38.5708908407	1518986.33537	5	1560	607	17.0	612.0	423.0	1	7.0	23.0	16.0	16	0	2065.8620772361755	6000	11923.709214448929	3688	38.53333333333333	
279842.193454	148.127	9.57340025094	55.6838143036	38.8720200753	1518986.33537	6	1763	582	17.0	615.0	428.0	1	7.0	23.0	16.0	16	0	2078.549592733383	7000	14002.258807182312	4299	38.58571428571429	
300336.723217	151.59	9.50443599493	56.0887198986	39.1394169835	1525644.26261	7	1974	582	17.0	443.0	308.0	1	7.0	23.0	16.0	17	0	2049.096429824829	8000	16051.355237007141	4930	38.375	
303626.37412	153.102	9.52393272962	60.4062095731	42.0996119017	1525644.26261	8	2201	546	17.0	463.0	324.0	1	7.0	23.0	16.0	18	0	2040.5651683807373	9000	18091.92040538788	5529	38.56666666666667	
345246.189012	159.566	9.55286624204	58.0445859873	40.450955414	1525644.26261	9	2416	462	17.0	484.0	335.0	2	7.0	23.0	16.0	19	0	2051.877683162689	10000	20143.798088550568	6109	38.91	
393549.537772	170.896	9.86973180077	60.5172413793	42.1813537676	1525644.26261	10	2633	476	17.0	829.0	576.0	2	7.0	23.0	16.0	20	0	1935.890333890915	11000	22079.688422441483	6719	38.91818181818182	
393549.537772	170.896	9.86973180077	60.5172413793	42.1813537676	1525644.26261	10	2633	476	17.0	829.0	576.0	2	7.0	23.0	16.0	20	0	1935.890333890915	11000	22079.688422441483	6719	38.91818181818182	
