ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
211964.399356	23.155	8.3	20.2	15.58	563323.551413	0	0	78	10	69	52	9	6	8	6	0	0	703.1342885494232	200	703.1342885494232	165	17.5	
258995.598136	23.34	7.91666666667	14.0666666667	10.85	563323.551413	1	140	78	12.0	51.0	38.0	4	6.0	8.0	6.0	0	0	199.7245156764984	400	902.8588042259216	200	50.0	
389928.591358	22.39	7.73611111111	12.8541666667	9.96527777778	563323.551413	2	196	64	15.0	68.0	52.0	5	6.0	8.0	6.0	0	0	482.18978810310364	600	1385.0485923290253	230	61.666666666666664	
408204.239154	22.415	7.66666666667	12.6439393939	9.80303030303	563323.551413	3	264	65	13.0	52.0	39.0	5	6.0	8.0	6.0	0	0	441.27458000183105	800	1826.3231723308563	264	67.0	
416008.498342	22.855	7.54347826087	12.6304347826	9.76811594203	563323.551413	4	326	62	17.0	70.0	54.0	3	6.0	8.0	6.0	0	0	460.739205121994	1000	2287.0623774528503	285	71.5	
407989.316437	24.605	7.66666666667	12.6956521739	9.88405797101	563323.551413	5	388	64	15.0	59.0	45.0	8	6.0	8.0	6.0	0	0	461.6570324897766	1200	2748.719409942627	310	74.16666666666666	
436520.237547	25.785	7.74305555556	12.7430555556	9.95138888889	563323.551413	6	444	70	13.0	51.0	38.0	4	6.0	8.0	6.0	0	0	482.1087791919708	1400	3230.828189134598	338	75.85714285714286	
428066.68329	26.5	7.8962962963	12.9333333333	10.1111111111	563323.551413	7	509	75	13.0	51.0	38.0	7	6.0	8.0	6.0	0	0	453.3687012195587	1600	3684.1968903541565	360	77.5	
434733.537947	29.3	7.71126760563	12.176056338	9.50704225352	563323.551413	8	567	71	14.0	51.0	38.0	6	6.0	8.0	6.0	0	0	475.4660954475403	1800	4159.662985801697	379	78.94444444444444	
425576.58418	32.34	8.01333333333	13.22	10.3533333333	563323.551413	9	617	79	15.0	51.0	40.0	8	6.0	8.0	6.0	0	0	503.2567117214203	2000	4662.919697523117	419	79.05	
396268.978017	33.8	8.42281879195	14.8187919463	11.6375838926	563323.551413	10	668	86	17.0	57.0	44.0	7	6.0	8.0	6.0	0	0	501.0320484638214	2200	5163.9517459869385	461	79.04545454545455	
449579.806445	39.555	8.75886524823	17.0709219858	13.3546099291	563323.551413	11	727	92	17.0	62.0	48.0	5	6.0	8.0	6.0	0	0	405.32311248779297	2400	5569.274858474731	504	79.0	
460594.619771	40.775	8.53020134228	16.2483221477	12.6912751678	563323.551413	12	778	80	17.0	68.0	53.0	10	6.0	8.0	6.0	0	0	397.82937932014465	2600	5967.104237794876	558	78.53846153846153	
493700.058189	43.2	8.45695364238	16.119205298	12.6357615894	563323.551413	13	827	83	17.0	72.0	56.0	9	6.0	8.0	6.0	0	0	401.8599772453308	2800	6368.964215040207	607	78.32142857142857	
468287.657599	41.375	8.79012345679	17.487654321	13.6666666667	563323.551413	14	865	91	16.0	72.0	55.0	10	6.0	8.0	6.0	0	0	433.7046113014221	3000	6802.668826341629	658	78.06666666666666	
457592.936493	42.0	9.07643312102	18.7388535032	14.6433121019	563323.551413	15	908	89	17.0	70.0	53.0	9	6.0	8.0	6.0	0	0	426.5091361999512	3200	7229.17796254158	725	77.34375	
468138.15803	44.105	9.01315789474	17.8947368421	13.9605263158	563323.551413	16	956	95	17.0	55.0	40.0	9	6.0	8.0	6.0	1	0	406.84627509117126	3400	7636.0242376327515	775	77.20588235294117	
426837.075398	43.915	8.55333333333	16.2	12.6866666667	563323.551413	17	1006	105	17.0	60.0	47.0	10	6.0	8.0	6.0	1	0	433.06291151046753	3600	8069.087149143219	835	76.80555555555556	
480747.424057	41.7	8.7987012987	17.6948051948	13.7857142857	563323.551413	18	1052	111	17.0	69.0	51.0	10	6.0	8.0	6.0	1	0	596.0163819789886	3800	8665.103531122208	889	76.60526315789474	
452239.13413	45.77	9.14024390244	19.1463414634	14.9573170732	605156.313756	19	1088	111	17.0	86.0	65.0	10	6.0	8.0	6.0	1	0	447.306608915329	4000	9112.410140037537	953	76.175	
470178.869964	47.65	9.71153846154	21.9679487179	17.1666666667	605156.313756	20	1132	151	17.0	97.0	74.0	9	6.0	8.0	6.0	1	0	399.4920320510864	4200	9511.902172088623	1025	75.5952380952381	
483211.544086	44.995	10.1736111111	25.1527777778	19.7083333333	605156.313756	21	1188	103	17.0	97.0	74.0	6	6.0	8.0	6.0	1	0	368.90544056892395	4400	9880.807612657547	1096	75.0909090909091	
438653.791607	47.355	9.65771812081	21.2416107383	16.7718120805	605156.313756	22	1239	129	17.0	97.0	74.0	14	6.0	8.0	6.0	1	0	369.29296040534973	4600	10250.100573062897	1166	74.65217391304348	
425618.441408	52.035	9.52631578947	21.0328947368	16.5855263158	605156.313756	23	1287	108	17.0	97.0	74.0	7	6.0	8.0	6.0	1	0	383.6576294898987	4800	10633.758202552795	1226	74.45833333333333	
473662.445396	57.17	10.3116883117	24.8961038961	19.5649350649	605156.313756	24	1333	123	17.0	97.0	74.0	17	6.0	8.0	6.0	1	0	392.0908603668213	5000	11025.849062919617	1305	73.9	
441002.766474	57.575	10.3421052632	24.7565789474	19.3947368421	644046.737423	25	1381	108	17.0	88.0	67.0	10	7.0	9.0	7.0	1	0	353.3957214355469	5200	11379.244784355164	1385	73.36538461538461	
439645.766909	62.24	10.748427673	26.3459119497	20.5849056604	644046.737423	26	1422	127	17.0	65.0	51.0	14	6.0	8.0	6.0	1	0	346.6232285499573	5400	11725.86801290512	1472	72.74074074074073	
453181.618653	64.885	10.7080745342	26.0745341615	20.4099378882	644046.737423	27	1461	122	17.0	86.0	66.0	8	6.0	8.0	6.0	2	0	341.4128246307373	5600	12067.280837535858	1551	72.30357142857143	
451240.472877	67.035	10.9038461538	27.5256410256	21.6474358974	788311.919028	28	1505	134	17.0	72.0	58.0	7	6.0	8.0	6.0	2	0	327.5529885292053	5800	12394.833826065063	1637	71.77586206896552	
487223.922291	71.06	10.775	26.91875	21.20625	788311.919028	29	1545	142	17.0	117.0	92.0	13	6.0	8.0	6.0	3	0	340.1655728816986	6000	12734.999398946762	1722	71.3	
445624.329273	72.205	10.9375	27.575	21.7375	788311.919028	30	1585	121	17.0	75.0	60.0	19	6.0	8.0	6.0	3	0	345.6637222766876	6200	13080.66312122345	1814	70.74193548387096	
445624.329273	72.205	10.9375	27.575	21.7375	788311.919028	30	1585	121	17.0	75.0	60.0	19	6.0	8.0	6.0	3	0	345.6637222766876	6200	13080.66312122345	1814	70.74193548387096	
