ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
150031.566928	116.931	12.905	101.52	78.11	820690.91515	0	0	895	20	770	597	12	6	11	8	71	0	2743.906119823456	1000	2743.906119823456	920	8.0	
205821.066632	111.621	12.6770538244	46.5637393768	35.7988668555	820690.91515	1	647	462	30.0	380.0	295.0	7	6.0	11.0	8.0	76	0	830.845686674118	2000	3574.751806497574	1224	38.800000000000004	
244841.274598	120.044	13.2090301003	45.9565217391	35.3929765886	820690.91515	2	1049	487	30.0	380.0	295.0	5	6.0	11.0	8.0	81	0	1433.4095928668976	3000	5008.161399364471	1671	44.3	
289883.702354	124.852	12.7353846154	43.0246153846	33.1061538462	820690.91515	3	1399	478	30.0	380.0	295.0	3	6.0	11.0	8.0	87	0	1550.034863948822	4000	6558.1962633132935	2171	45.725	
325582.353213	125.051	12.9420505201	44.7221396731	34.4546805349	820690.91515	4	1726	469	30.0	380.0	295.0	4	6.0	11.0	8.0	97	0	1611.7225079536438	5000	8169.918771266937	2669	46.62	
325760.153541	129.712	12.9325236167	43.4858299595	33.5195681511	820690.91515	5	1985	452	30.0	380.0	295.0	5	6.0	11.0	8.0	107	0	1781.6760294437408	6000	9951.594800710678	3219	46.35	
352312.472549	127.589	12.9118046133	44.0122116689	33.8887381275	820690.91515	6	2248	459	30.0	380.0	295.0	8	6.0	11.0	8.0	108	0	1786.3947904109955	7000	11737.989591121674	3818	45.45714285714286	
372506.034686	130.288	13.2591587517	45.2252374491	34.8398914518	820690.91515	7	2511	464	30.0	380.0	295.0	13	6.0	11.0	8.0	111	0	1766.4728689193726	8000	13504.462460041046	4390	45.12500000000001	
378566.713319	137.96	13.5912596401	47.4948586118	36.64781491	820690.91515	8	2733	477	30.0	380.0	295.0	15	6.0	11.0	8.0	114	0	1897.1137981414795	9000	15401.576258182526	4986	44.599999999999994	
382880.815597	137.115	13.7794871795	48.9576923077	37.7923076923	820690.91515	9	2953	444	30.0	380.0	295.0	7	6.0	11.0	8.0	117	0	1924.5826127529144	10000	17326.15887093544	5604	43.96	
402723.908282	144.832	14.6578282828	52.077020202	40.2007575758	1063384.82653	10	3161	497	30.0	220.0	170.0	6	6.0	11.0	8.0	124	0	1946.6451642513275	11000	19272.804035186768	6246	43.21818181818182	
393217.662454	150.137	14.8170426065	52.4674185464	40.5037593985	1063384.82653	11	3363	460	30.0	212.0	162.0	16	6.0	11.0	8.0	128	0	1763.5920333862305	12000	21036.396068572998	6889	42.59166666666667	
385764.547984	149.174	14.7802056555	53.1002570694	40.9537275064	1063384.82653	12	3585	468	30.0	221.0	175.0	17	6.0	11.0	8.0	133	0	1706.3008527755737	13000	22742.69692134857	7535	42.03846153846153	
418477.672718	149.667	15.3660933661	56.8771498771	43.9520884521	1063384.82653	13	3771	378	30.0	209.0	161.0	11	6.0	11.0	8.0	139	0	1829.3011412620544	14000	24571.998062610626	8211	41.349999999999994	
417370.090763	158.347	16.0881987578	62.397515528	48.2347826087	1063384.82653	14	3966	376	30.0	280.0	217.0	23	6.0	11.0	8.0	147	0	1841.2699174880981	15000	26413.267980098724	8905	40.63333333333333	
415245.033231	162.882	16.060130719	64.1450980392	49.5450980392	1063384.82653	15	4201	439	30.0	232.0	179.0	16	6.0	11.0	8.0	153	0	1747.8790760040283	16000	28161.147056102753	9546	40.337500000000006	
415245.033231	162.882	16.060130719	64.1450980392	49.5450980392	1063384.82653	15	4201	439	30.0	232.0	179.0	16	6.0	11.0	8.0	153	0	1747.8790760040283	16000	28161.147056102753	9546	40.337500000000006	
