ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
160840.459959	117.538	12.878	101.943	78.517	866908.704507	0	0	744	20	643	496	12	6	11	8	44	0	2447.063815832138	1000	2447.063815832138	948	5.200000000000003	
167043.603891	124.401	13.351039261	52.0069284065	40.0715935335	866908.704507	1	567	517	30.0	444.0	345.0	8	6.0	11.0	8.0	50	0	902.06418633461	2000	3349.128002166748	1285	35.75	
362644.672407	113.695	12.634180791	47.1172316384	36.3502824859	866908.704507	2	859	517	30.0	444.0	345.0	2	6.0	11.0	8.0	52	0	1733.450680732727	3000	5082.578682899475	1707	43.10000000000001	
437044.448835	114.374	12.3802435724	47.3775372124	36.5778078484	866908.704507	3	1120	517	30.0	444.0	345.0	1	6.0	11.0	8.0	58	0	1484.4344897270203	4000	6567.013172626495	2117	47.075	
458414.28702	120.597	13.3002680965	52.1474530831	40.2654155496	866908.704507	4	1374	471	30.0	307.0	240.0	1	6.0	11.0	8.0	72	0	1533.5252883434296	5000	8100.538460969925	2553	48.94	
477380.225977	121.149	14.6464237517	62.7233468286	48.5681511471	1017219.45172	5	1633	462	30.0	284.0	220.0	1	6.0	11.0	8.0	84	0	1568.0515365600586	6000	9668.589997529984	2993	50.11666666666667	
493832.905377	136.784	17.6224188791	89.1961651917	69.3053097345	1017219.45172	6	1955	460	30.0	314.0	246.0	2	6.0	11.0	8.0	102	0	1537.6161077022552	7000	11206.206105232239	3452	50.68571428571428	
541445.029459	142.074	19.2960812772	103.921625544	80.9782293179	1017219.45172	7	2266	476	30.0	312.0	244.0	4	6.0	11.0	8.0	120	0	1644.8434307575226	8000	12851.049535989761	3895	51.3125	
609139.966658	130.978	20.0110650069	110.1604426	85.9820193638	1017219.45172	8	2543	456	30.0	338.0	268.0	8	7.0	12.0	9.0	131	0	1777.731369972229	9000	14628.78090596199	4331	51.87777777777778	
650069.107182	122.602	19.5124816446	103.977973568	80.8810572687	1043322.05552	9	2862	414	30.0	332.0	261.0	4	7.0	12.0	9.0	143	0	1629.4840257167816	10000	16258.264931678772	4732	52.68	
695170.000896	114.343	18.8235294118	96.4191176471	74.6705882353	1134055.20972	10	3182	460	30.0	393.0	307.0	3	6.0	11.0	8.0	171	0	1606.7428460121155	11000	17865.007777690887	5120	53.45454545454545	
695170.000896	114.343	18.8235294118	96.4191176471	74.6705882353	1134055.20972	10	3182	460	30.0	393.0	307.0	3	6.0	11.0	8.0	171	0	1606.7428460121155	11000	17865.007777690887	5120	53.45454545454545	
