ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
158208.404279	23.454	8.342	20.264	15.762	563323.551413	0	0	67	10	58	45	9	6	8	6	0	0	1269.9975788593292	500	1269.9975788593292	320	36.0	
287769.986893	24.104	7.9465648855	13.465648855	10.5267175573	1132881.94551	1	370	80	15.0	44.0	35.0	5	6.0	8.0	6.0	0	0	242.1327805519104	1000	1512.1303594112396	371	62.9	
423627.727652	24.386	7.96048632219	13.3434650456	10.4468085106	1266132.43631	2	542	59	14.0	42.0	33.0	7	6.0	8.0	6.0	0	0	609.5087997913361	1500	2121.6391592025757	475	68.33333333333334	
480464.161124	24.522	8.07055214724	13.8251533742	10.8374233129	1266132.43631	3	717	59	17.0	51.0	40.0	1	6.0	8.0	6.0	0	0	624.2249984741211	2000	2745.864157676697	553	72.35	
519244.245488	27.052	8.39655172414	15.1695402299	11.9051724138	1303106.58219	4	870	70	17.0	48.0	39.0	3	6.0	8.0	6.0	0	0	717.0023760795593	2500	3462.866533756256	632	74.72	
521570.124717	30.218	8.84049079755	17.7975460123	13.9693251534	1572501.89665	5	1045	71	17.0	66.0	53.0	1	6.0	8.0	6.0	0	0	769.2402098178864	3000	4232.1067435741425	731	75.63333333333333	
584455.664437	33.82	9.17295597484	19.7044025157	15.4559748428	1715404.53015	6	1228	76	17.0	57.0	45.0	5	6.0	8.0	6.0	1	0	816.0489172935486	3500	5048.155660867691	848	75.77142857142857	
587474.681266	39.938	9.696875	23.153125	18.1375	1784734.75544	7	1409	89	17.0	71.0	56.0	9	6.0	8.0	6.0	1	0	974.4891607761383	4000	6022.644821643829	996	75.1	
665109.68116	44.368	9.71895424837	23.6633986928	18.5294117647	1784734.75544	8	1604	104	17.0	67.0	52.0	8	6.0	8.0	6.0	3	0	985.6585354804993	4500	7008.303357124329	1125	75.0	
700137.127838	47.006	10.2638436482	26.4429967427	20.7394136808	2238849.93664	9	1798	106	17.0	73.0	58.0	12	6.0	8.0	6.0	4	0	1040.7120497226715	5000	8049.015406847	1270	74.6	
755359.221773	51.03	10.855799373	30.1222570533	23.6112852665	2238849.93664	10	1980	110	17.0	82.0	65.0	10	6.0	8.0	6.0	4	0	1187.656231880188	5500	9236.671638727188	1432	73.96363636363637	
779250.845521	53.346	11.053125	31.075	24.365625	2238849.93664	11	2161	112	17.0	101.0	80.0	1	6.0	8.0	6.0	6	0	1213.121788263321	6000	10449.793426990509	1600	73.33333333333333	
886915.117356	55.628	11.2598684211	32.25	25.2565789474	2300093.56792	12	2358	105	17.0	79.0	62.0	12	6.0	8.0	6.0	7	0	1229.9847462177277	6500	11679.778173208237	1762	72.8923076923077	
876995.833352	55.172	11.5114006515	32.667752443	25.6482084691	2300093.56792	13	2552	121	17.0	79.0	62.0	11	6.0	8.0	6.0	8	0	1370.681099653244	7000	13050.45927286148	1923	72.52857142857144	
907199.159417	59.634	11.7128712871	34.3465346535	26.9537953795	2514654.36048	14	2750	146	17.0	103.0	81.0	8	6.0	8.0	6.0	11	0	1232.0226125717163	7500	14282.481885433197	2092	72.10666666666667	
941457.80668	63.92	11.752293578	33.871559633	26.5749235474	2514654.36048	15	2924	146	17.0	93.0	73.0	10	6.0	8.0	6.0	11	0	1330.5557968616486	8000	15613.037682294846	2265	71.6875	
928688.96541	65.588	11.9574468085	35.5349544073	27.9361702128	2554352.78566	16	3096	165	17.0	93.0	73.0	13	6.0	8.0	6.0	14	0	1344.8364214897156	8500	16957.87410378456	2443	71.25882352941176	
1050239.57628	64.202	12.4897959184	37.5578231293	29.5680272109	2629681.40932	17	3303	153	17.0	93.0	73.0	13	6.0	8.0	6.0	15	0	1237.1095006465912	9000	18194.983604431152	2614	70.95555555555555	
