ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
234404.516775	23.9	8.36666666667	20.5333333333	15.9666666667	563323.551413	0	0	63	10	54	42	9	6	8	6	0	0	34.05823254585266	30	34.05823254585266	30	0.0	
311812.846225	28.6	8.91666666667	19.5833333333	15.5833333333	563323.551413	1	19	69	16.0	72.0	57.0	10	6.0	8.0	6.0	1	0	8.390464782714844	60	42.448697328567505	33	44.99999999999999	
465678.21881	27.2666666667	8.47058823529	15.8823529412	12.6470588235	563323.551413	2	33	68	17.0	69.0	56.0	8	7.0	9.0	7.0	1	0	12.264328002929688	90	54.71302533149719	43	52.22222222222222	
393070.150978	29.2666666667	8.30769230769	14.5769230769	11.5769230769	563323.551413	3	38	68	17.0	69.0	56.0	13	6.0	8.0	6.0	1	0	17.642734050750732	120	72.35575938224792	55	54.16666666666667	
435633.501087	28.3333333333	8.5	15.7692307692	12.5384615385	563323.551413	4	43	70	17.0	69.0	56.0	13	6.0	8.0	6.0	1	0	18.21676254272461	150	90.57252192497253	60	60.0	
471102.959511	28.3333333333	8.16666666667	14.2777777778	11.2222222222	563323.551413	5	56	47	14.0	27.0	22.0	15	7.0	9.0	7.0	1	0	11.230262041091919	180	101.80278396606445	63	65.0	
390409.941596	27.6333333333	8.5625	15.125	12.0	563323.551413	6	71	49	16.0	43.0	35.0	11	7.0	9.0	7.0	1	0	10.156427145004272	210	111.95921111106873	70	66.66666666666667	
487870.339856	28.4333333333	7.59090909091	11.5	9.04545454545	563323.551413	7	80	49	10.0	19.0	15.0	15	7.0	9.0	7.0	1	0	13.718851327896118	240	125.67806243896484	75	68.75	
496924.725243	28.0	7.88	12.56	9.88	563323.551413	8	86	41	11.0	24.0	19.0	11	7.0	9.0	7.0	1	0	16.139491319656372	270	141.81755375862122	85	68.51851851851852	
538172.480894	29.3666666667	8.31818181818	14.3636363636	11.3636363636	563323.551413	9	95	47	12.0	29.0	23.0	13	7.0	9.0	7.0	1	0	13.967511415481567	300	155.78506517410278	91	69.66666666666666	
387266.057781	27.0	7.45454545455	11.1363636364	8.72727272727	563323.551413	10	104	39	12.0	26.0	21.0	13	6.0	8.0	6.0	1	0	13.831651210784912	330	169.6167163848877	97	70.60606060606061	
