ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.3	19.8	8.2	17.2	13.4	0.5	0	0	0	33	10	28	22	10	7	9	7	0	483.76663875579834	5	483.76663875579834	5	0.0	
0.75	20.0	8.5	18.5	14.5	1.0	1	0	3	25	10.0	24.0	19.0	15	7.0	13.0	10.0	0	14.593711853027344	10	498.3603506088257	6	40.0	
0.75	25.0	11.5	28.5	22.5	1.0	2	0	6	36	13.0	33.0	26.0	14	10.0	24.0	19.0	0	14.399033784866333	15	512.759384393692	7	53.333333333333336	
