ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
215559.954706	103.07	8.352	99.68	68.836	1087746.42104	0	0	643	10	624	429	24	7	23	16	4	0	1531.9248962402344	500	1531.9248962402344	496	0.7999999999999972	
177211.291757	118.214	9.76963350785	72.1361256545	50.2460732984	1087746.42104	1	310	643	17.0	624.0	429.0	10	7.0	23.0	16.0	6	0	501.71940565109253	1000	2033.644301891327	648	35.2	
211547.29312	124.756	9.7599009901	64.2797029703	44.8292079208	1087746.42104	2	407	670	17.0	624.0	429.0	1	7.0	23.0	16.0	7	0	1062.7045149803162	1500	3096.348816871643	872	41.86666666666666	
299979.072652	115.576	9.57314148681	62.5083932854	43.5419664269	1285925.58598	3	491	662	17.0	624.0	429.0	7	7.0	23.0	16.0	7	0	1100.4233140945435	2000	4196.7721309661865	1080	46.0	
357006.974742	122.178	9.31531531532	58.7364864865	40.8851351351	1285925.58598	4	548	662	17.0	325.0	224.0	3	7.0	23.0	16.0	7	0	1165.267148733139	2500	5362.039279699326	1309	47.64000000000001	
420687.99529	115.974	9.14153132251	61.5266821346	42.7354988399	1285925.58598	5	618	662	17.0	388.0	269.0	6	7.0	23.0	16.0	7	0	1147.923376083374	3000	6509.9626557827	1528	49.06666666666667	
468118.81788	116.546	9.11337868481	59.8888888889	41.5918367347	1285925.58598	6	678	662	17.0	325.0	224.0	3	7.0	23.0	16.0	7	0	1170.7359068393707	3500	7680.69856262207	1743	50.2	
490548.865563	115.656	8.80140186916	52.8200934579	36.7219626168	1689433.59795	7	751	662	17.0	460.0	321.0	2	7.0	23.0	16.0	7	0	1115.1733322143555	4000	8795.871894836426	1951	51.225	
534534.884422	115.744	8.87927107062	51.8041002278	36.006833713	1689433.59795	8	813	662	17.0	203.0	140.0	5	7.0	23.0	16.0	7	0	1146.1264991760254	4500	9941.998394012451	2175	51.666666666666664	
573725.286749	109.614	8.59598214286	48.0982142857	33.4330357143	2079742.74676	9	866	413	17.0	191.0	132.0	4	7.0	23.0	16.0	8	0	1146.0171241760254	5000	11088.015518188477	2411	51.78	
653212.058789	106.95	8.59725400458	47.5148741419	33.0411899314	2079742.74676	10	930	405	17.0	180.0	125.0	16	7.0	23.0	16.0	8	0	1123.3608436584473	5500	12211.376361846924	2625	52.27272727272727	
650040.658364	103.554	8.60689655172	47.3011494253	32.8896551724	2079742.74676	11	996	380	17.0	228.0	159.0	24	7.0	23.0	16.0	8	0	1120.26708984375	6000	13331.643451690674	2857	52.38333333333333	
705246.040019	105.356	8.73287671233	49.0228310502	34.095890411	2079742.74676	12	1059	380	17.0	179.0	124.0	13	7.0	23.0	16.0	8	0	1137.329612493515	6500	14468.973064184189	3064	52.86153846153846	
764448.493561	104.398	8.88532110092	49.5458715596	34.4862385321	2079742.74676	13	1124	409	17.0	594.0	411.0	22	7.0	23.0	16.0	8	0	1134.5639836788177	7000	15603.537047863007	3285	53.07142857142857	
757424.670762	94.236	8.90022172949	47.3481152993	33.0133037694	2570223.81173	14	1174	405	15.0	191.0	132.0	20	7.0	23.0	16.0	8	0	1160.7046430110931	7500	16764.2416908741	3548	52.69333333333333	
806968.685919	84.45	8.90271493213	46.8755656109	32.7171945701	2570223.81173	15	1233	405	16.0	191.0	132.0	24	7.0	23.0	16.0	8	0	1132.1421055793762	8000	17896.383796453476	3783	52.7125	
896876.725737	82.682	8.89347826087	48.65	33.9717391304	2570223.81173	16	1274	282	15.0	233.0	162.0	23	7.0	23.0	16.0	8	0	1184.0640482902527	8500	19080.44784474373	4008	52.847058823529416	
926730.231219	79.082	8.89912280702	46.5877192982	32.5789473684	2570223.81173	17	1319	210	16.0	426.0	295.0	8	7.0	23.0	16.0	8	0	1164.6890232563019	9000	20245.13686800003	4246	52.82222222222222	
972452.839073	80.24	9.09459459459	46.9436936937	32.8716216216	2725741.21059	18	1376	210	17.0	179.0	124.0	19	7.0	23.0	16.0	8	0	1067.686073064804	9500	21312.822941064835	4462	53.031578947368416	
971844.248983	78.016	9.00230414747	46.801843318	32.7741935484	2836649.50127	19	1443	203	16.0	175.0	122.0	11	7.0	23.0	16.0	8	0	996.7981793880463	10000	22309.62112045288	4682	53.18	
1068468.98232	80.278	9.06966292135	47.3191011236	33.1460674157	2836649.50127	20	1499	234	16.0	222.0	155.0	3	7.0	23.0	16.0	8	0	967.8918905258179	10500	23277.5130109787	4904	53.2952380952381	
1068468.98232	80.278	9.06966292135	47.3191011236	33.1460674157	2836649.50127	20	1499	234	16.0	222.0	155.0	3	7.0	23.0	16.0	8	0	967.8918905258179	10500	23277.5130109787	4904	53.2952380952381	
