ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
194946.602838	23.782	8.36	20.54	15.978	987690.3283	0	0	67	10	58	45	9	6	8	6	0	0	1261.7760167121887	500	1261.7760167121887	325	35.0	
223839.518174	24.05	8.09523809524	14.0396825397	11.0079365079	987690.3283	1	375	78	14.0	48.0	38.0	4	6.0	8.0	6.0	0	0	243.19060397148132	1000	1504.96662068367	375	62.5	
349868.02014	24.75	7.76971608833	12.4447949527	9.72555205047	987690.3283	2	559	78	15.0	56.0	44.0	4	6.0	8.0	6.0	0	0	603.7529942989349	1500	2108.719614982605	440	70.66666666666667	
431171.94926	25.674	7.82941176471	12.2088235294	9.58235294118	987690.3283	3	720	77	15.0	56.0	44.0	4	6.0	8.0	6.0	0	0	605.0130488872528	2000	2713.732663869858	505	74.75	
441853.14702	27.354	7.91036414566	12.3921568627	9.73669467787	987690.3283	4	864	77	15.0	38.0	30.0	3	6.0	8.0	6.0	0	0	640.5434868335724	2500	3354.27615070343	570	77.2	
438137.8758	28.378	7.75216138329	12.0951008646	9.48991354467	987690.3283	5	1018	73	16.0	54.0	43.0	7	6.0	8.0	6.0	0	0	610.1154935359955	3000	3964.3916442394257	631	78.96666666666667	
436160.369097	31.174	8.16348773842	14.0735694823	11.0653950954	987690.3283	6	1152	71	17.0	68.0	54.0	3	6.0	8.0	6.0	0	0	689.3745050430298	3500	4653.766149282455	733	79.05714285714285	
439433.946678	33.184	8.22816901408	14.3492957746	11.2957746479	987690.3283	7	1298	65	17.0	64.0	51.0	4	6.0	8.0	6.0	0	0	657.0642080307007	4000	5310.830357313156	822	79.45	
441074.184408	35.374	8.44101123596	15.1573033708	11.9662921348	1231486.46775	8	1443	75	17.0	66.0	53.0	7	6.0	8.0	6.0	0	0	659.6309866905212	4500	5970.461344003677	928	79.37777777777778	
455039.214686	37.198	8.55428571429	15.5514285714	12.2942857143	1231486.46775	9	1594	91	17.0	66.0	53.0	10	6.0	8.0	6.0	0	0	645.7237122058868	5000	6616.185056209564	1035	79.3	
