ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
108209.396511	119.32	12.98	103.7	79.7	563323.551413	0	0	685	20	594	457	12	6	11	8	6	0	542.7228779792786	100	542.7228779792786	94	6.0	
257530.256541	89.71	11.9210526316	35.7105263158	27.5	563323.551413	1	63	322	25.0	116.0	93.0	8	6.0	11.0	8.0	6	0	179.98771739006042	200	722.710595369339	129	35.5	
334947.088407	70.93	12.0	37.9365079365	29.1587301587	563323.551413	2	101	168	29.0	157.0	122.0	12	6.0	11.0	8.0	6	0	301.1658239364624	300	1023.8764193058014	175	41.666666666666664	
344689.595729	86.44	12.0806451613	40.0483870968	30.8709677419	563323.551413	3	140	265	27.0	155.0	120.0	17	7.0	12.0	9.0	6	0	305.5540909767151	400	1329.4305102825165	219	45.25	
424992.663559	69.57	12.3676470588	41.4411764706	31.9411764706	563323.551413	4	173	208	28.0	158.0	122.0	11	7.0	12.0	9.0	6	0	295.66911005973816	500	1625.0996203422546	265	47.0	
446643.462676	56.04	11.7183098592	36.5070422535	28.1267605634	563323.551413	5	203	162	28.0	158.0	122.0	18	7.0	12.0	9.0	6	0	253.59150433540344	600	1878.691124677658	313	47.833333333333336	
416346.983069	56.18	10.8125	27.734375	21.3125	563323.551413	6	240	151	22.0	97.0	76.0	18	7.0	12.0	9.0	6	0	224.43027544021606	700	2103.121400117874	359	48.71428571428571	
439489.744229	59.2	11.2894736842	31.9605263158	24.6052631579	563323.551413	7	265	137	24.0	101.0	79.0	18	7.0	12.0	9.0	6	0	266.2818937301636	800	2369.4032938480377	416	48.0	
410431.51747	67.17	11.0657894737	31.2894736842	24.1578947368	563323.551413	8	290	137	26.0	118.0	92.0	11	6.0	11.0	8.0	6	0	269.99784755706787	900	2639.4011414051056	470	47.77777777777777	
441825.271938	76.37	10.8292682927	32.012195122	24.5975609756	563323.551413	9	309	200	26.0	142.0	109.0	18	6.0	11.0	8.0	6	0	290.84850096702576	1000	2930.2496423721313	528	47.199999999999996	
388805.543253	78.09	11.3255813953	31.8604651163	24.5465116279	563323.551413	10	324	191	26.0	123.0	95.0	18	6.0	11.0	8.0	6	0	309.3094058036804	1100	3239.5590481758118	585	46.81818181818181	
411063.956225	79.71	11.9135802469	35.7037037037	27.5925925926	563323.551413	11	344	188	28.0	212.0	164.0	18	7.0	12.0	9.0	6	0	295.8667154312134	1200	3535.425763607025	640	46.666666666666664	
383257.781963	76.03	11.7530864198	33.1111111111	25.6296296296	563323.551413	12	364	170	28.0	155.0	122.0	16	7.0	12.0	9.0	7	0	298.78952860832214	1300	3834.2152922153473	696	46.46153846153847	
391728.489735	72.77	11.3764705882	29.4588235294	22.8235294118	563323.551413	13	380	125	23.0	112.0	85.0	8	6.0	11.0	8.0	8	0	307.19186997413635	1400	4141.407162189484	750	46.42857142857143	
389424.564183	73.35	12.0568181818	34.9204545455	27.0227272727	563323.551413	14	393	140	27.0	127.0	99.0	18	6.0	11.0	8.0	8	0	336.50264143943787	1500	4477.9098036289215	813	45.8	
394717.239954	80.1	12.8352941176	39.2	30.3882352941	563323.551413	15	409	141	29.0	140.0	109.0	18	6.0	11.0	8.0	8	0	324.2733187675476	1600	4802.183122396469	873	45.4375	
378485.228541	82.24	12.4404761905	36.7619047619	28.4285714286	563323.551413	16	426	149	25.0	146.0	113.0	14	7.0	12.0	9.0	9	0	309.182169675827	1700	5111.365292072296	929	45.35294117647059	
429198.341461	86.15	13.3103448276	42.0229885057	32.5747126437	563323.551413	17	440	177	25.0	130.0	100.0	18	6.0	11.0	8.0	10	0	328.49470615386963	1800	5439.859998226166	991	44.94444444444444	
418130.35802	97.41	12.5294117647	42.2235294118	32.7411764706	563323.551413	18	456	172	25.0	142.0	109.0	18	6.0	11.0	8.0	10	0	327.99829840660095	1900	5767.858296632767	1054	44.52631578947368	
439034.637972	95.65	14.0813953488	53.011627907	40.9418604651	563323.551413	19	471	178	29.0	189.0	145.0	18	6.0	11.0	8.0	10	0	363.564414024353	2000	6131.42271065712	1111	44.45	
445929.17829	104.78	14.4047619048	55.880952381	43.2023809524	568033.234272	20	488	196	30.0	189.0	145.0	18	6.0	11.0	8.0	12	0	336.48686623573303	2100	6467.909576892853	1167	44.42857142857143	
445929.17829	104.78	14.4047619048	55.880952381	43.2023809524	568033.234272	20	488	196	30.0	189.0	145.0	18	6.0	11.0	8.0	12	0	336.48686623573303	2100	6467.909576892853	1167	44.42857142857143	
