ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
16513.6628529	3074.58	13.25	2909.19	2049.91	40850.4707796	0	0	38440	20	36387	25627	25	7	24	17	34	0	15958.99297785759	200	15958.99297785759	166	17.0	
14420.467389	817.535	13.4225352113	152.126760563	107.915492958	40850.4707796	1	129	4676	29.0	1588.0	1126.0	25	7.0	24.0	17.0	35	0	369.95028829574585	400	16328.943266153336	224	43.99999999999999	
18367.8073786	1014.23	13.4603174603	148.317460317	105.103174603	40850.4707796	2	203	4816	28.0	708.0	501.0	5	7.0	24.0	17.0	36	0	676.2849116325378	600	17005.228177785873	304	49.33333333333333	
21122.6771067	1053.45	13.1197183099	188.14084507	133.14084507	41110.6499164	3	261	4453	30.0	1373.0	974.0	42	7.0	24.0	17.0	38	0	843.1123600006104	800	17848.340537786484	405	49.375	
23380.5923093	1014.14	12.1654135338	159.954887218	113.233082707	41110.6499164	4	328	3285	21.0	560.0	397.0	47	7.0	24.0	17.0	39	0	741.8859574794769	1000	18590.22649526596	495	50.5	
25660.3082377	850.415	11.9772727273	148.507575758	105.189393939	41110.6499164	5	396	2549	24.0	785.0	556.0	22	7.0	24.0	17.0	41	0	712.7696704864502	1200	19302.99616575241	576	52.0	
25637.3482253	564.285	11.828125	144.1875	102.109375	44928.4416441	6	468	2310	19.0	508.0	359.0	72	7.0	24.0	17.0	43	0	663.7127318382263	1400	19966.708897590637	671	52.07142857142858	
27138.2024447	625.645	11.8167938931	151.694656489	107.450381679	44928.4416441	7	537	2310	19.0	442.0	312.0	104	7.0	24.0	17.0	44	0	702.6832964420319	1600	20669.39219403267	756	52.75	
25609.6089802	668.11	11.3255813953	128.744186047	91.2480620155	46467.7290738	8	608	2343	17.0	436.0	309.0	106	7.0	24.0	17.0	44	0	662.7175483703613	1800	21332.10974240303	856	52.44444444444444	
27010.0649924	655.895	10.2012987013	99.474025974	70.538961039	46467.7290738	9	654	2339	18.0	509.0	360.0	224	7.0	24.0	17.0	44	0	718.1877830028534	2000	22050.297525405884	966	51.7	
