ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
196003.518077	25.217	8.587	22.065	17.0	706058.585479	0	0	78	10	69	52	9	6	8	6	0	0	1895.82675075531	1000	1895.82675075531	724	27.60000000000001	
231657.578557	26.348	8.41230769231	15.7723076923	12.3015384615	706058.585479	1	675	81	17.0	66.0	51.0	4	6.0	8.0	6.0	3	0	549.3947656154633	2000	2445.2215163707733	856	57.2	
303285.057603	25.84	8.39663093415	15.1102603369	11.8529862175	706058.585479	2	1022	87	17.0	67.0	52.0	3	6.0	8.0	6.0	3	0	1132.3657462596893	3000	3577.5872626304626	1034	65.53333333333333	
366198.752062	27.46	8.39259259259	14.9437037037	11.722962963	706058.585479	3	1347	84	16.0	63.0	51.0	2	6.0	8.0	6.0	4	0	1217.4042303562164	4000	4794.991492986679	1186	70.35	
392382.483604	27.719	8.48401162791	15.2718023256	11.9898255814	706058.585479	4	1659	97	17.0	63.0	51.0	2	6.0	8.0	6.0	6	0	1309.3212490081787	5000	6104.312741994858	1345	73.1	
404745.713617	30.053	8.53571428571	15.3303571429	12.0401785714	774626.447412	5	1987	97	17.0	68.0	53.0	2	6.0	8.0	6.0	7	0	1269.5091733932495	6000	7373.821915388107	1514	74.76666666666667	
408012.362483	32.265	8.69274537696	15.9459459459	12.5234708393	774626.447412	6	2284	98	17.0	68.0	53.0	4	6.0	8.0	6.0	7	0	1352.8346433639526	7000	8726.65655875206	1703	75.67142857142858	
422409.193446	34.6	8.82485875706	16.8672316384	13.1850282486	774626.447412	7	2576	98	17.0	65.0	49.0	4	6.0	8.0	6.0	7	0	1380.327670097351	8000	10106.984228849411	1916	76.05	
424317.52511	35.167	8.69262295082	16.1967213115	12.674863388	774626.447412	8	2844	99	17.0	62.0	48.0	3	6.0	8.0	6.0	7	0	1438.035540342331	9000	11545.019769191742	2096	76.71111111111111	
437258.271895	36.669	8.78303198887	16.6203059805	13.0125173853	774626.447412	9	3125	96	17.0	62.0	49.0	4	6.0	8.0	6.0	8	0	1386.8215944766998	10000	12931.841363668442	2293	77.07	
