ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
225796.185051	21.84	8.05	19.08	14.69	563323.551413	0	0	60	10	53	40	9	6	8	6	0	0	350.56686186790466	100	350.56686186790466	89	11.0	
247138.664891	22.69	8.07142857143	13.5357142857	10.5714285714	563323.551413	1	73	58	12.0	37.0	28.0	6	6.0	8.0	6.0	0	0	90.94177794456482	200	441.5086398124695	107	46.5	
307308.176878	21.49	8.05970149254	13.0447761194	10.2537313433	563323.551413	2	107	53	13.0	34.0	26.0	4	6.0	8.0	6.0	0	0	222.617196559906	300	664.1258363723755	139	53.66666666666667	
366482.957205	24.64	8.24657534247	13.2328767123	10.4383561644	563323.551413	3	135	61	15.0	30.0	24.0	7	6.0	8.0	6.0	0	0	242.82718420028687	400	906.9530205726624	159	60.25	
415770.604369	27.37	8.34666666667	13.9333333333	10.9866666667	563323.551413	4	161	61	14.0	45.0	35.0	2	6.0	8.0	6.0	0	0	248.9769299030304	500	1155.9299504756927	183	63.4	
441266.88566	30.62	8.51470588235	14.8823529412	11.75	563323.551413	5	194	72	16.0	37.0	30.0	6	6.0	8.0	6.0	0	0	224.5669105052948	600	1380.4968609809875	203	66.16666666666667	
412417.1283	28.35	8.30303030303	14.2878787879	11.2424242424	563323.551413	6	229	71	17.0	44.0	34.0	8	6.0	8.0	6.0	0	0	219.7394676208496	700	1600.2363286018372	219	68.71428571428572	
438630.920108	30.12	8.3661971831	14.8028169014	11.6338028169	563323.551413	7	259	61	16.0	55.0	41.0	8	6.0	8.0	6.0	0	0	239.04147958755493	800	1839.277808189392	241	69.875	
461395.528784	34.43	8.03947368421	13.1315789474	10.3157894737	563323.551413	8	284	76	16.0	30.0	24.0	11	6.0	8.0	6.0	0	0	250.76919031143188	900	2090.046998500824	262	70.88888888888889	
437956.700186	37.51	8.6	15.72	12.3733333333	563323.551413	9	310	80	14.0	49.0	37.0	7	6.0	8.0	6.0	0	0	251.1850790977478	1000	2341.232077598572	290	71.0	
452152.721256	37.91	8.67088607595	15.7215189873	12.4050632911	620091.325724	10	332	80	16.0	55.0	43.0	10	6.0	8.0	6.0	0	0	264.87071084976196	1100	2606.1027884483337	319	71.0	
470169.990627	39.05	8.57894736842	16.4078947368	12.8815789474	620091.325724	11	357	80	15.0	55.0	43.0	10	6.0	8.0	6.0	0	0	252.50601506233215	1200	2858.608803510666	345	71.25	
481732.769628	38.65	8.625	17.0625	13.4	620091.325724	12	378	90	17.0	74.0	57.0	10	6.0	8.0	6.0	0	0	266.69298362731934	1300	3125.3017871379852	373	71.3076923076923	
416244.306817	38.11	8.79268292683	17.1829268293	13.5	620091.325724	13	397	87	17.0	55.0	43.0	10	6.0	8.0	6.0	0	0	274.7332921028137	1400	3400.035079240799	393	71.92857142857143	
444972.505847	38.18	8.11392405063	13.9873417722	10.9113924051	620091.325724	14	419	81	17.0	55.0	43.0	6	6.0	8.0	6.0	0	0	262.48909997940063	1500	3662.5241792201996	409	72.73333333333333	
419413.90833	36.24	8.525	15.7875	12.3125	620091.325724	15	440	91	17.0	55.0	43.0	4	6.0	8.0	6.0	0	0	268.2102704048157	1600	3930.7344496250153	432	73.0	
442182.66118	38.61	8.32222222222	15.4222222222	12.0	620091.325724	16	451	95	16.0	62.0	46.0	11	6.0	8.0	6.0	0	0	301.744508266449	1700	4232.478957891464	453	73.35294117647058	
439543.241387	39.38	8.3875	14.7625	11.6625	620091.325724	17	472	84	15.0	55.0	43.0	16	7.0	9.0	7.0	0	0	265.1779234409332	1800	4497.6568813323975	473	73.72222222222223	
457484.394938	45.1	8.87058823529	17.0588235294	13.4235294118	620091.325724	18	488	86	15.0	55.0	43.0	12	6.0	8.0	6.0	0	0	284.68685150146484	1900	4782.343732833862	505	73.42105263157895	
437465.977387	47.4	9.1875	19.125	14.9625	620091.325724	19	509	83	17.0	57.0	44.0	10	6.0	8.0	6.0	0	0	270.23170828819275	2000	5052.575441122055	533	73.35	
463354.805652	44.29	9.25	18.5	14.5789473684	620091.325724	20	534	87	17.0	61.0	48.0	10	7.0	9.0	7.0	0	0	255.6195662021637	2100	5308.195007324219	556	73.52380952380952	
463354.805652	44.29	9.25	18.5	14.5789473684	620091.325724	20	534	87	17.0	61.0	48.0	10	7.0	9.0	7.0	0	0	255.6195662021637	2100	5308.195007324219	556	73.52380952380952	
