ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
148378.259287	22.3	8.2	19.3	15.0	563323.551413	0	0	51	10	43	34	9	6	8	6	0	0	22.28809142112732	20	22.28809142112732	20	0.0	
355827.219633	20.95	7.0	9.5	7.375	563323.551413	1	13	44	7.0	13.0	10.0	10	7.0	9.0	7.0	0	0	4.256630897521973	40	26.544722318649292	25	37.5	
365707.997337	28.85	7.57142857143	12.7857142857	10.0	563323.551413	2	20	49	13.0	44.0	35.0	14	6.0	8.0	6.0	0	0	9.135436058044434	60	35.680158376693726	30	50.0	
247138.664891	27.9	8.28571428571	16.6428571429	13.0714285714	563323.551413	3	27	58	13.0	44.0	35.0	10	6.0	8.0	6.0	0	0	10.865289449691772	80	46.5454478263855	37	53.75	
355827.219633	34.35	8.9375	17.1875	13.5625	563323.551413	4	32	61	13.0	39.0	31.0	10	7.0	9.0	7.0	0	0	11.561376333236694	100	58.10682415962219	45	55.0	
435633.501087	38.2	8.15384615385	13.6923076923	10.7692307692	563323.551413	5	40	59	10.0	24.0	19.0	15	7.0	9.0	7.0	0	0	7.626044750213623	120	65.73286890983582	48	60.0	
444754.218967	40.6	7.85714285714	12.2857142857	9.64285714286	563323.551413	6	47	66	10.0	19.0	15.0	15	7.0	9.0	7.0	0	0	8.132528066635132	140	73.86539697647095	53	62.142857142857146	
520760.201304	39.35	8.15384615385	13.0	10.2307692308	563323.551413	7	54	61	13.0	24.0	19.0	15	7.0	9.0	7.0	1	0	8.152958393096924	160	82.01835536956787	57	64.375	
484277.329782	33.55	7.57142857143	12.0	9.35714285714	563323.551413	8	61	61	11.0	32.0	25.0	12	6.0	8.0	6.0	1	0	9.710597038269043	180	91.72895240783691	59	67.22222222222223	
563323.551413	28.4	8.72727272727	19.0909090909	14.9090909091	563323.551413	9	71	76	11.0	32.0	25.0	6	7.0	9.0	7.0	1	0	13.166617155075073	200	104.89556956291199	63	68.5	
563323.551413	32.1	9.36363636364	23.0909090909	18.0909090909	563323.551413	10	81	76	12.0	39.0	31.0	6	7.0	13.0	10.0	1	0	14.202399015426636	220	119.09796857833862	68	69.0909090909091	
