ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
185928.1121	22.97	8.205	20.11	15.45	563323.551413	0	0	75	10	67	50	9	6	8	6	0	0	404.0328698158264	200	404.0328698158264	167	16.5	
305169.472381	23.66	8.02173913043	13.5434782609	10.5652173913	566184.574634	1	154	86	14.0	41.0	31.0	6	6.0	8.0	6.0	1	0	84.82915139198303	400	488.86202120780945	188	53.0	
392158.844426	22.425	8.33571428571	14.4714285714	11.3357142857	566184.574634	2	214	61	15.0	46.0	36.0	7	6.0	8.0	6.0	1	0	271.6507046222687	600	760.5127258300781	231	61.5	
419798.14201	23.575	8.22857142857	14.35	11.2285714286	566184.574634	3	274	66	16.0	46.0	35.0	5	6.0	8.0	6.0	1	0	271.30054688453674	800	1031.8132727146149	268	66.5	
466594.892075	23.08	8.60416666667	16.0069444444	12.5277777778	566184.574634	4	330	51	15.0	46.0	36.0	3	6.0	8.0	6.0	1	0	281.5491290092468	1000	1313.3624017238617	307	69.3	
473148.151753	24.3	8.72727272727	16.1818181818	12.6783216783	589934.763305	5	387	63	15.0	46.0	36.0	4	6.0	8.0	6.0	1	0	276.9628875255585	1200	1590.3252892494202	343	71.41666666666667	
473123.604787	25.965	9.08552631579	17.9934210526	14.0921052632	589934.763305	6	435	57	15.0	59.0	46.0	5	6.0	8.0	6.0	1	0	297.8017942905426	1400	1888.1270835399628	389	72.21428571428572	
445572.544695	24.835	9.14598540146	17.8175182482	13.9489051095	589934.763305	7	498	63	17.0	55.0	43.0	6	6.0	8.0	6.0	1	0	268.9354512691498	1600	2157.0625348091125	420	73.75	
449694.261739	25.53	9.5306122449	18.843537415	14.8027210884	648125.936443	8	551	67	17.0	55.0	43.0	2	6.0	8.0	6.0	1	0	291.4997205734253	1800	2448.562255382538	452	74.88888888888889	
428495.789848	29.53	10.25	22.0347222222	17.2777777778	648125.936443	9	607	76	17.0	51.0	39.0	6	6.0	8.0	6.0	1	0	295.2561719417572	2000	2743.818427324295	491	75.45	
437422.977553	31.58	10.3333333333	22.8954248366	17.9346405229	648125.936443	10	654	82	17.0	47.0	38.0	4	6.0	8.0	6.0	1	0	312.72049856185913	2200	3056.538925886154	537	75.5909090909091	
437422.977553	31.58	10.3333333333	22.8954248366	17.9346405229	648125.936443	10	654	82	17.0	47.0	38.0	4	6.0	8.0	6.0	1	0	312.72049856185913	2200	3056.538925886154	537	75.5909090909091	
