ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.2585	23.622	9.106	20.212	16.002	3.5	0	0	0	54	10	45	36	9	6	8	6	0	0.542449951171875	500	0.542449951171875	223	55.4	
0.823800583701	26.244	9.62809917355	19.1363636364	15.2272727273	24.5	1	0	259	63	16.0	59.0	48.0	4	6.0	8.0	6.0	0	0.1844465732574463	1000	0.7268965244293213	345	65.5	
1.26642776111	30.622	10.1228070175	20.283625731	16.2192982456	24.5	2	0	418	79	17.0	61.0	49.0	3	6.0	8.0	6.0	0	0.20733356475830078	1500	0.9342300891876221	454	69.73333333333333	
1.81722350297	34.976	10.6022099448	22.7569060773	18.2596685083	25.0	3	0	557	84	17.0	61.0	49.0	2	6.0	8.0	6.0	0	0.22887563705444336	2000	1.1631057262420654	587	70.65	
2.28464957206	38.062	10.9059139785	23.9784946237	19.2177419355	28.5	4	0	686	84	17.0	70.0	57.0	3	6.0	8.0	6.0	0	0.27196264266967773	2500	1.4350683689117432	740	70.4	
2.65127523062	40.066	11.2325581395	25.0671834625	20.1317829457	28.5	5	0	800	82	17.0	65.0	53.0	7	6.0	8.0	6.0	0	0.24951934814453125	3000	1.6845877170562744	881	70.63333333333333	
3.24100390381	42.028	11.3151364764	25.841191067	20.7841191067	43.5	6	0	898	95	17.0	67.0	54.0	4	6.0	8.0	6.0	0	0.2611813545227051	3500	1.9457690715789795	1045	70.14285714285714	
3.89579104553	45.158	11.6171284635	27.5843828715	22.2040302267	43.5	7	0	1002	97	17.0	69.0	56.0	2	6.0	8.0	6.0	0	0.27240633964538574	4000	2.2181754112243652	1215	69.625	
4.92435371653	46.366	12.1914357683	30.0100755668	24.1813602015	58.0	8	0	1106	107	17.0	71.0	58.0	5	6.0	8.0	6.0	0	0.2912604808807373	4500	2.5094358921051025	1400	68.88888888888889	
5.31665518848	48.05	12.2628865979	32.0798969072	25.8711340206	73.5	9	0	1219	132	17.0	89.0	72.0	7	6.0	8.0	6.0	0	0.2952885627746582	5000	2.8047244548797607	1594	68.12	
6.30385844551	49.092	12.4798994975	33.3266331658	26.9020100503	73.5	10	0	1322	119	17.0	76.0	61.0	2	6.0	8.0	6.0	0	0.3123469352722168	5500	3.1170713901519775	1796	67.34545454545454	
6.73654970126	51.458	12.7020725389	34.8082901554	28.1062176166	73.5	11	0	1437	113	17.0	86.0	70.0	7	6.0	8.0	6.0	0	0.3172898292541504	6000	3.434361219406128	1986	66.9	
6.3358894227	55.132	12.6917293233	35.2280701754	28.4360902256	73.5	12	0	1539	135	17.0	87.0	71.0	8	6.0	8.0	6.0	0	0.32042503356933594	6500	3.754786252975464	2192	66.27692307692308	
8.18046972365	58.18	13.056122449	36.9591836735	29.8316326531	73.5	13	0	1648	134	17.0	87.0	70.0	6	6.0	8.0	6.0	0	0.33702588081359863	7000	4.0918121337890625	2392	65.82857142857142	
9.63496270823	60.524	13.3958333333	38.2161458333	30.9166666667	77.0	14	0	1765	158	17.0	96.0	79.0	11	6.0	8.0	6.0	0	0.3388235569000244	7500	4.430635690689087	2618	65.09333333333333	
9.20061598131	62.09	13.7338501292	39.157622739	31.7131782946	77.0	15	0	1879	176	17.0	92.0	76.0	11	6.0	8.0	6.0	0	0.3540835380554199	8000	4.784719228744507	2837	64.5375	
10.1765344942	60.856	13.9033942559	39.9347258486	32.3524804178	122.5	16	0	1997	179	17.0	95.0	77.0	16	6.0	8.0	6.0	0	0.35228848457336426	8500	5.137007713317871	3044	64.18823529411765	
9.94336582531	60.62	13.8787878788	39.2474747475	31.7803030303	210.0	17	0	2102	167	17.0	88.0	71.0	9	6.0	8.0	6.0	0	0.35991811752319336	9000	5.4969258308410645	3267	63.7	
10.1689355235	64.652	14.023255814	41.4832041344	33.6098191214	210.0	18	0	2216	164	17.0	98.0	79.0	9	6.0	8.0	6.0	0	0.36754560470581055	9500	5.864471435546875	3477	63.4	
12.661569015	68.426	13.9896907216	41.7525773196	33.8402061856	211.5	19	0	2329	169	17.0	98.0	79.0	10	6.0	8.0	6.0	0	0.3697965145111084	10000	6.234267950057983	3691	63.09	
16.444006316	71.26	13.969151671	40.8611825193	33.1336760925	211.5	20	0	2441	173	17.0	98.0	79.0	7	6.0	8.0	6.0	0	0.3670918941497803	10500	6.601359844207764	3908	62.780952380952385	
