ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
140546.52435	115.777	12.885	100.507	77.341	706375.957765	0	0	859	20	743	573	12	6	11	8	66	0	2753.226982116699	1000	2753.226982116699	926	7.3999999999999915	
238612.558658	114.962	11.9597701149	41.367816092	31.7701149425	973079.556831	1	652	829	30.0	716.0	553.0	6	6.0	11.0	8.0	70	0	814.220648765564	2000	3567.447630882263	1208	39.6	
337237.19795	111.52	11.8158682635	38.5389221557	29.6676646707	973079.556831	2	984	829	30.0	716.0	553.0	4	6.0	11.0	8.0	76	0	1581.3943121433258	3000	5148.841943025589	1640	45.333333333333336	
414817.871438	128.056	11.547826087	37.1289855072	28.5797101449	973079.556831	3	1294	829	29.0	716.0	553.0	4	6.0	11.0	8.0	84	0	1610.6287550926208	4000	6759.47069811821	2072	48.199999999999996	
429561.213997	133.065	12.4362680683	41.0131406045	31.5781865966	973079.556831	4	1533	496	30.0	228.0	177.0	9	6.0	11.0	8.0	91	0	1819.691743850708	5000	8579.162441968918	2582	48.36	
461187.906989	133.973	13.0562827225	44.1164921466	33.9633507853	973079.556831	5	1769	500	30.0	228.0	177.0	10	6.0	11.0	8.0	96	0	1838.5667865276337	6000	10417.729228496552	3080	48.66666666666667	
499627.235057	132.681	14.5	52.2005347594	40.0748663102	1042501.53779	6	2021	500	30.0	229.0	177.0	9	6.0	11.0	8.0	105	0	1834.910528421402	7000	12252.639756917953	3573	48.957142857142856	
528901.169739	139.345	15.3252688172	55.4032258065	42.4623655914	1104763.61158	7	2277	500	30.0	230.0	178.0	9	6.0	11.0	8.0	116	0	1838.4261620044708	8000	14091.065918922424	4082	48.975	
553671.961411	143.301	16.6778074866	63.243315508	48.4157754011	1124299.78526	8	2529	477	30.0	236.0	182.0	12	6.0	11.0	8.0	133	0	1890.3637826442719	9000	15981.429701566696	4590	49.0	
564160.34486	160.428	17.5106666667	67.848	51.9693333333	1172987.64176	9	2779	477	30.0	198.0	152.0	8	6.0	11.0	8.0	152	0	1913.129460811615	10000	17894.55916237831	5118	48.81999999999999	
548743.126975	173.012	18.1730245232	73.0940054496	56.0286103542	1172987.64176	10	3045	467	30.0	245.0	191.0	20	6.0	11.0	8.0	175	0	1849.576609134674	11000	19744.135771512985	5655	48.59090909090909	
593000.755918	182.086	17.9774834437	72.8927152318	55.8410596026	1172987.64176	11	3290	435	30.0	250.0	193.0	26	6.0	11.0	8.0	196	0	1701.441466808319	12000	21445.577238321304	6199	48.34166666666667	
592837.129254	192.756	18.4415243101	77.9395532194	59.7660972405	1172987.64176	12	3529	456	30.0	251.0	194.0	27	6.0	11.0	8.0	224	0	1720.7852630615234	13000	23166.362501382828	6736	48.184615384615384	
612576.249309	192.723	18.232712766	76.2925531915	58.4853723404	1176828.44687	13	3777	426	30.0	193.0	150.0	19	6.0	11.0	8.0	243	0	1703.3477210998535	14000	24869.71022248268	7288	47.94285714285714	
567734.016532	200.862	18.1063257066	77.203230148	59.269179004	1213316.39936	14	4034	455	30.0	237.0	185.0	28	6.0	11.0	8.0	264	0	1668.5195162296295	15000	26538.22973871231	7828	47.81333333333333	
546935.620192	203.862	18.3887399464	78.9477211796	60.6126005362	1213316.39936	15	4288	438	30.0	227.0	176.0	36	6.0	11.0	8.0	294	0	1662.800751209259	16000	28201.03048992157	8368	47.699999999999996	
546935.620192	203.862	18.3887399464	78.9477211796	60.6126005362	1213316.39936	15	4288	438	30.0	227.0	176.0	36	6.0	11.0	8.0	294	0	1662.800751209259	16000	28201.03048992157	8368	47.699999999999996	
