ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
168126.985591	24.59	8.35	21.23	16.53	571372.3234	0	0	67	10	58	45	9	6	8	6	0	0	104.9112536907196	100	104.9112536907196	86	14.0	
265169.237909	24.55	7.90909090909	13.0	10.1818181818	571372.3234	1	90	65	10.0	20.0	16.0	5	6.0	8.0	6.0	0	0	6.455199241638184	200	111.36645293235779	93	53.5	
366255.512927	23.66	8.17307692308	14.1538461538	11.1346153846	571372.3234	2	139	65	14.0	45.0	36.0	2	6.0	8.0	6.0	0	0	34.792216539382935	300	146.15866947174072	117	61.0	
396556.538601	26.16	8.22388059701	14.5671641791	11.447761194	571372.3234	3	173	66	13.0	51.0	40.0	3	6.0	8.0	6.0	0	0	46.626545667648315	400	192.78521513938904	146	63.5	
450796.568169	28.34	8.35384615385	15.5692307692	12.2615384615	571372.3234	4	209	66	16.0	62.0	49.0	8	6.0	8.0	6.0	0	0	50.18612551689148	500	242.97134065628052	177	64.6	
431145.116622	29.88	8.390625	15.421875	12.140625	571372.3234	5	246	77	16.0	52.0	41.0	6	7.0	9.0	7.0	0	0	50.9394953250885	600	293.910835981369	206	65.66666666666666	
373704.961392	27.51	8.30508474576	14.7457627119	11.593220339	571372.3234	6	288	85	15.0	52.0	41.0	7	6.0	8.0	6.0	0	0	46.75389623641968	700	340.6647322177887	226	67.71428571428572	
366426.872	25.59	8.31746031746	14.5873015873	11.5238095238	571372.3234	7	326	83	16.0	66.0	54.0	2	6.0	8.0	6.0	0	0	44.038222789764404	800	384.7029550075531	245	69.375	
413239.274555	29.99	8.32394366197	15.4507042254	12.1971830986	571372.3234	8	356	93	16.0	66.0	54.0	11	6.0	8.0	6.0	0	0	48.5701584815979	900	433.273113489151	271	69.88888888888889	
480562.094615	29.25	8.42647058824	15.8529411765	12.5147058824	571372.3234	9	389	75	17.0	71.0	58.0	4	6.0	8.0	6.0	0	0	49.28433156013489	1000	482.5574450492859	297	70.3	
453623.929825	31.52	8.9375	17.6875	13.953125	571372.3234	10	426	75	17.0	65.0	51.0	14	6.0	8.0	6.0	0	0	47.01355266571045	1100	529.5709977149963	324	70.54545454545455	
429463.078178	31.74	9.21052631579	19.1052631579	15.0921052632	571372.3234	11	451	80	17.0	83.0	65.0	9	6.0	8.0	6.0	0	0	67.9628312587738	1200	597.5338289737701	358	70.16666666666666	
502162.036953	32.51	9.1095890411	19.0684931507	15.0684931507	571372.3234	12	479	80	17.0	61.0	48.0	6	6.0	8.0	6.0	0	0	69.46318912506104	1300	666.9970180988312	388	70.15384615384616	
482734.714358	34.87	8.87323943662	17.4788732394	13.8169014085	571372.3234	13	509	82	17.0	63.0	50.0	10	6.0	8.0	6.0	0	0	49.323660135269165	1400	716.3206782341003	415	70.35714285714286	
493403.94515	35.49	9.19444444444	18.7916666667	14.9027777778	571372.3234	14	538	69	17.0	59.0	47.0	3	6.0	8.0	6.0	0	0	53.37396550178528	1500	769.6946437358856	449	70.06666666666666	
483305.082821	39.16	9.31578947368	19.1184210526	15.1315789474	571372.3234	15	563	77	17.0	59.0	47.0	5	7.0	9.0	7.0	0	0	54.29560470581055	1600	823.9902484416962	484	69.75	
495264.892566	40.25	9.35443037975	19.6582278481	15.6075949367	571372.3234	16	585	83	17.0	65.0	52.0	4	6.0	8.0	6.0	0	0	59.085320472717285	1700	883.0755689144135	519	69.47058823529412	
486315.910764	41.53	9.57575757576	21.696969697	17.2727272727	571372.3234	17	620	90	16.0	65.0	52.0	5	6.0	8.0	6.0	0	0	56.481743574142456	1800	939.5573124885559	552	69.33333333333334	
434995.238324	46.76	10.4366197183	24.7464788732	19.7464788732	571372.3234	18	650	92	17.0	57.0	46.0	9	7.0	9.0	7.0	0	0	67.01470494270325	1900	1006.5720174312592	591	68.89473684210526	
476370.853286	48.06	10.4	24.6153846154	19.6923076923	571372.3234	19	686	92	17.0	66.0	53.0	12	6.0	8.0	6.0	0	0	59.63308787345886	2000	1066.205105304718	625	68.75	
491176.2772	47.27	9.95714285714	23.6142857143	18.8714285714	571372.3234	20	717	98	17.0	67.0	53.0	14	6.0	8.0	6.0	0	0	60.17486357688904	2100	1126.379968881607	656	68.76190476190476	
477660.785768	46.62	9.79220779221	22.9220779221	18.2727272727	571372.3234	21	741	93	17.0	89.0	72.0	13	7.0	9.0	7.0	0	0	65.56714200973511	2200	1191.9471108913422	692	68.54545454545455	
479755.858514	44.37	10.1	24.5714285714	19.5714285714	571372.3234	22	772	93	17.0	89.0	72.0	15	6.0	8.0	6.0	0	0	75.60846662521362	2300	1267.5555775165558	729	68.30434782608695	
509882.754741	45.51	9.75342465753	21.8219178082	17.3561643836	571372.3234	23	800	102	16.0	77.0	61.0	7	7.0	9.0	7.0	0	0	79.04817986488342	2400	1346.6037573814392	766	68.08333333333334	
501737.435208	41.88	8.96875	18.453125	14.59375	571372.3234	24	837	103	15.0	64.0	51.0	10	6.0	8.0	6.0	0	0	49.5544912815094	2500	1396.1582486629486	794	68.24000000000001	
467635.515736	46.92	9.64864864865	22.1486486486	17.5675675676	571372.3234	25	864	96	17.0	79.0	63.0	12	6.0	8.0	6.0	0	0	72.93164920806885	2600	1469.0898978710175	828	68.15384615384616	
441570.5231	51.65	9.49275362319	22.4202898551	17.768115942	571372.3234	26	896	113	17.0	82.0	65.0	14	6.0	8.0	6.0	0	0	64.88742280006409	2700	1533.9773206710815	863	68.03703703703704	
492305.798977	56.4	9.9014084507	23.6338028169	18.8028169014	571372.3234	27	926	115	17.0	86.0	68.0	8	6.0	8.0	6.0	0	0	64.82213068008423	2800	1598.7994513511658	902	67.78571428571428	
509595.209951	53.8	9.35	21.05	16.675	571372.3234	28	947	112	17.0	84.0	66.0	6	6.0	8.0	6.0	0	0	76.85661387443542	2900	1675.6560652256012	932	67.86206896551724	
503352.240852	58.61	9.49315068493	21.7808219178	17.2602739726	571372.3234	29	975	118	17.0	80.0	64.0	8	7.0	9.0	7.0	0	0	69.61221098899841	3000	1745.2682762145996	961	67.96666666666667	
485007.350569	62.98	9.37179487179	21.0384615385	16.6794871795	571372.3234	30	998	117	17.0	80.0	64.0	12	7.0	9.0	7.0	0	0	81.93620681762695	3100	1827.2044830322266	991	68.03225806451613	
