Date,MSCI_PX_CE,MSCI_Y_ON_Y_GR_TRAIL_EPS,BEST_PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_OFFICIAL_CLOSE,LISTED_SH,NUM_TRADES,TOT_SELL_REC,TOT_BUY_REC,TOT_HOLD_REC
,,,,11.3189,11.7189,11.3189,,,,0,2,2
2000-05-02 00:00:00,,,,11.6718,11.9072,10.9659,,,,,,
2000-05-03 00:00:00,,,,11.3189,11.4365,11.06,,,,,,
2000-05-04 00:00:00,,,,11.3659,11.7895,11.3424,,,,,,
2000-05-05 00:00:00,,,,11.6483,11.6483,11.4365,,,,0,2,2
2000-05-08 00:00:00,,,,11.3895,11.4601,11.06,,,,0,2,2
2000-05-09 00:00:00,,,,11.3659,11.3895,11.1071,,,,,,
2000-05-10 00:00:00,,,,11.3424,11.4365,11.0365,,,,,,
2000-05-11 00:00:00,,,,11.2247,11.2718,11.0365,,,,,,
2000-05-12 00:00:00,,,,11.2247,11.413,11.2247,,,,,,
2000-05-15 00:00:00,,,,11.3895,11.5071,11.2012,,,,,,
2000-05-16 00:00:00,,,,11.4365,11.9307,11.413,,,,,,
2000-05-17 00:00:00,,,,11.6718,11.8836,11.6718,,,,,,
2000-05-18 00:00:00,,,,11.7189,11.813,11.7189,,,,,,
2000-05-19 00:00:00,,,,11.6013,11.6483,11.2247,,,,,,
2000-05-22 00:00:00,,,,11.3659,11.5542,11.2012,,,,,,
2000-05-23 00:00:00,,,,11.413,11.7424,11.413,,,,,,
2000-05-24 00:00:00,,,,11.6013,11.6248,11.2483,,,,,,
2000-05-25 00:00:00,,,,11.5307,11.8836,11.5307,,,,,,
2000-05-26 00:00:00,,,,11.766,11.813,11.3424,,,,,,
2000-05-30 00:00:00,,,,11.4601,11.6248,11.3424,,,,,,
2000-05-31 00:00:00,,,,11.4836,11.7424,11.4601,,,,,,
2000-06-01 00:00:00,,,,11.6483,11.9542,11.5307,,,,,,
2000-06-02 00:00:00,,,,11.9307,12.2601,11.9307,,,,,,
2000-06-05 00:00:00,,,,12.166,12.7073,12.1425,,,,,,
2000-06-06 00:00:00,,,,12.3778,12.401299999999999,12.1425,,,,,,
2000-06-07 00:00:00,,,,12.2837,12.3072,12.0248,,,,,,
2000-06-08 00:00:00,,,,12.2366,12.2366,11.7895,,,,,,
2000-06-09 00:00:00,,,,11.9542,11.9542,11.6013,,,,0,2,2
2000-06-12 00:00:00,,,,11.813,11.9072,11.6013,,,,,,
2000-06-13 00:00:00,,,,11.6718,11.6954,11.5071,,,,,,
2000-06-14 00:00:00,,,,11.4836,11.7424,11.4365,,,,,,
2000-06-15 00:00:00,,,,11.7189,11.766,11.3424,,,,,,
2000-06-16 00:00:00,,,,11.3424,11.5542,11.2953,,,,,,
2000-06-19 00:00:00,,,,11.4601,11.6718,11.3895,,,,,,
2000-06-20 00:00:00,,,,11.5542,11.5542,11.4365,,,,,,
2000-06-21 00:00:00,,,,11.4836,11.6954,11.4365,,,,,,
2000-06-22 00:00:00,,,,11.7189,11.7895,11.5307,,,,,,
2000-06-23 00:00:00,,,,11.6483,11.6483,11.3659,,,,,,
2000-06-26 00:00:00,,,,11.4365,11.4836,11.2012,,,,,,
2000-06-27 00:00:00,,,,11.2953,11.2953,10.7306,,,,,,
2000-06-28 00:00:00,,,,10.8953,11.0365,10.707,,,,0,2,2
2000-06-29 00:00:00,,,,10.8718,11.2012,10.8247,,,,,,
2000-06-30 00:00:00,,,,11.0835,11.1777,10.7776,,,,0,2,2
2000-07-03 00:00:00,,,,10.7776,10.9188,10.7776,,,,,,
2000-07-05 00:00:00,,,,10.9188,11.013,10.6364,,,,,,
2000-07-06 00:00:00,,,,10.7306,10.8012,10.5894,,,,,,
2000-07-07 00:00:00,,,,10.6129,10.8012,10.5894,,,,,,
2000-07-10 00:00:00,,,,10.7306,10.8482,10.66,,,,,,
2000-07-11 00:00:00,,,,10.66,10.9424,10.66,,,,,,
2000-07-12 00:00:00,,,,10.8718,11.1306,10.8482,,,,,,
2000-07-13 00:00:00,,,,11.2247,11.2483,11.06,,,,,,
2000-07-14 00:00:00,,,,11.1306,11.3659,11.1306,,,,,,
2000-07-17 00:00:00,,,,11.3659,11.5777,11.2953,,,,,,
2000-07-18 00:00:00,,,,11.413,11.6013,11.1306,,,,,,
2000-07-19 00:00:00,,,,11.2012,11.3659,10.9894,,,,,,
2000-07-20 00:00:00,,,,11.2012,11.3895,10.9659,,,,0,2,2
2000-07-21 00:00:00,,,,11.2718,11.2953,11.013,,,,,,
2000-07-24 00:00:00,,,,11.1071,11.4365,11.06,,,,,,
2000-07-25 00:00:00,,,,11.1777,11.2718,10.8247,,,,0,2,2
2000-07-26 00:00:00,,,,10.8247,10.8953,10.66,,,,,,
2000-07-27 00:00:00,,,,10.7776,10.9659,10.66,,,,,,
2000-07-28 00:00:00,,,,10.707,11.013,10.6835,,,,,,
2000-07-31 00:00:00,,,,10.8953,11.1541,10.8247,,,,,,
2000-08-01 00:00:00,,,,11.1777,11.413,11.1541,,,,,,
2000-08-02 00:00:00,,,,11.2953,11.5307,11.2953,,,,,,
2000-08-03 00:00:00,,,,11.4365,11.4601,11.2483,,,,,,
2000-08-04 00:00:00,,,,11.3189,11.6248,11.2718,,,,,,
2000-08-07 00:00:00,,,,11.6483,11.6483,11.3659,,,,,,
2000-08-08 00:00:00,,,,11.4601,11.5542,11.3895,,,,,,
2000-08-09 00:00:00,,,,11.5071,11.5777,11.413,,,,,,
2000-08-10 00:00:00,,,,11.5777,11.6483,11.4365,,,,,,
2000-08-11 00:00:00,,,,11.5542,11.6248,11.4365,,,,,,
2000-08-14 00:00:00,,,,11.4365,11.8366,11.4365,,,,,,
2000-08-15 00:00:00,,,,11.6483,12.401299999999999,11.6483,,,,,,
2000-08-16 00:00:00,,,,12.0013,12.2837,12.0013,,,,,,
2000-08-17 00:00:00,,,,12.0013,12.119,11.9542,,,,,,
2000-08-18 00:00:00,,,,11.9542,12.166,11.9307,,,,,,
2000-08-21 00:00:00,,,,12.0484,12.1896,12.0248,,,,,,
2000-08-22 00:00:00,,,,12.0484,12.2131,12.0484,,,,,,
2000-08-23 00:00:00,,,,12.2131,12.3307,12.119,,,,,,
2000-08-24 00:00:00,,,,12.3307,12.3307,12.2131,,,,,,
2000-08-25 00:00:00,,,,12.2601,12.3543,12.1896,,,,,,
2000-08-28 00:00:00,,,,12.3072,12.3072,12.119,,,,,,
2000-08-29 00:00:00,,,,12.166,12.166,12.0248,,,,,,
2000-08-30 00:00:00,,,,12.0484,12.166,11.9542,,,,,,
2000-08-31 00:00:00,,,,12.119,12.6131,12.119,,,,,,
2000-09-01 00:00:00,,,,12.4484,12.4955,12.0484,,,,,,
2000-09-05 00:00:00,,,,12.1896,12.2131,12.0248,,,,,,
2000-09-06 00:00:00,,,,12.166,12.166,12.0484,,,,,,
2000-09-07 00:00:00,,,,12.1425,12.3543,12.0013,,,,,,
2000-09-08 00:00:00,,,,12.3543,12.4955,12.166,,,,,,
2000-09-11 00:00:00,,,,12.4249,12.7543,12.4249,,,,,,
2000-09-12 00:00:00,,,,12.7543,13.0838,12.7543,,,,,,
2000-09-13 00:00:00,,,,12.8484,12.8955,12.6602,,,,,,
2000-09-14 00:00:00,,,,12.8014,12.872,12.6602,,,,,,
2000-09-15 00:00:00,,,,12.8484,12.9896,12.8014,,,,,,
2000-09-18 00:00:00,,,,12.8014,12.8014,12.3072,,,,0,2,2
2000-09-19 00:00:00,,,,12.3307,12.3543,12.0013,,,,,,
2000-09-20 00:00:00,,,,11.9072,12.0954,11.7895,,,,,,
2000-09-21 00:00:00,,,,12.0013,12.0719,11.8836,,,,,,
2000-09-22 00:00:00,,,,11.8601,11.9542,11.7895,,,,,,
2000-09-25 00:00:00,,,,11.9072,12.0954,11.7895,,,,,,
2000-09-26 00:00:00,,,,12.0484,12.2366,12.0248,,,,,,
2000-09-27 00:00:00,,,,12.166,13.0838,12.166,,,,,,
2000-09-28 00:00:00,,,,12.9896,13.1308,12.8014,,,,,,
2000-09-29 00:00:00,,,,12.9661,13.0367,12.8014,,,,,,
2000-10-02 00:00:00,,,,13.0602,13.625,13.0132,,,,0,3,1
2000-10-03 00:00:00,,,,14.25,14.4375,13.6875,,,,,,
2000-10-04 00:00:00,,,,14.0625,14.0625,13.5,,,,,,
2000-10-05 00:00:00,,,,13.6875,13.75,13.2813,,,,,,
2000-10-06 00:00:00,,,,13.4063,13.5625,12.8438,,,,,,
2000-10-09 00:00:00,,,,12.9688,12.9688,12.1875,,,,,,
2000-10-10 00:00:00,,,,12.2188,12.5625,11.5,,,,,,
2000-10-11 00:00:00,,,,11.8125,12.0313,11.4375,,,,,,
2000-10-12 00:00:00,,,,12.0625,12.4688,11.9375,,,,,,
2000-10-13 00:00:00,,,,12.4688,12.8125,12.4688,,,,,,
2000-10-16 00:00:00,,,,12.6875,13.125,12.5938,,,,,,
2000-10-17 00:00:00,,,,13,13,12.125,,,,,,
2000-10-18 00:00:00,,,,12.25,12.2813,11.3125,,,,,,
2000-10-19 00:00:00,,,,11.75,12.5625,11.75,,,,,,
2000-10-20 00:00:00,,,,12,12.1875,11.9688,,,,,,
2000-10-23 00:00:00,,,,12.0625,12.2813,12.0313,,,,0,3,1
2000-10-24 00:00:00,,,,12.375,12.8125,12.3438,,,,,,
2000-10-25 00:00:00,,,,12.7188,12.8438,12.5625,,,,,,
2000-10-26 00:00:00,,,,12.6563,13,12.6563,,,,,,
2000-10-27 00:00:00,,,,12.9063,13.2188,12.9063,,,,,,
2000-10-30 00:00:00,,,,13.1875,13.4375,13.1875,,,,,,
2000-10-31 00:00:00,,,,13.2813,13.3125,12.9063,,,,,,
2000-11-01 00:00:00,,,,13.1875,13.2188,12.9063,,,,,,
2000-11-02 00:00:00,,,,12.9063,13,12.75,,,,,,
2000-11-03 00:00:00,,,,12.6875,13.0625,12.6875,,,,,,
2000-11-06 00:00:00,,,,12.9063,13.0625,12.8125,,,,,,
2000-11-07 00:00:00,,,,13,13.0625,12.8125,,,,,,
2000-11-08 00:00:00,,,,12.6875,12.9375,12.6875,,,,,,
2000-11-09 00:00:00,,,,12.6563,12.9688,12.6563,,,,,,
2000-11-10 00:00:00,,,,12.9375,13.0938,12.7813,,,,,,
2000-11-13 00:00:00,,,,12.875,12.9688,12.7813,,,,,,
2000-11-14 00:00:00,,,,12.875,13.0938,12.875,,,,,,
2000-11-15 00:00:00,,,,12.875,12.875,12.7188,,,,,,
2000-11-16 00:00:00,,,,12.7813,12.8438,12.6563,,,,,,
2000-11-17 00:00:00,,,,12.8125,12.9688,12.7188,,,,,,
2000-11-20 00:00:00,,,,12.8438,12.9688,12.6563,,,,,,
2000-11-21 00:00:00,,,,12.75,12.9375,12.6563,,,,,,
2000-11-22 00:00:00,,,,12.7813,12.8125,12.6563,,,,,,
2000-11-24 00:00:00,,,,12.6875,12.8125,12.6875,,,,,,
2000-11-27 00:00:00,,,,12.75,12.9375,12.6563,,,,,,
2000-11-28 00:00:00,,,,12.6563,13,12.6563,,,,,,
2000-11-29 00:00:00,,,,12.625,12.875,12.625,,,,,,
2000-11-30 00:00:00,,,,12.875,13.1563,12.625,,,,,,
2000-12-01 00:00:00,,,,12.9063,13.0938,12.8125,,,,,,
2000-12-04 00:00:00,,,,13.0938,13.25,12.9688,,,,,,
2000-12-05 00:00:00,,,,13.0938,13.4688,13.0938,,,,,,
2000-12-06 00:00:00,,,,13.25,13.6875,13.25,,,,,,
2000-12-07 00:00:00,,,,13.3125,13.4063,13.1563,,,,,,
2000-12-08 00:00:00,,,,13.1563,13.6875,13.125,,,,,,
2000-12-11 00:00:00,,,,13.5,13.5625,13.4063,,,,,,
2000-12-12 00:00:00,,,,13.4375,13.5,13.25,,,,,,
2000-12-13 00:00:00,,,,13.4063,13.4688,13.3438,,,,,,
2000-12-14 00:00:00,,,,13.375,13.7188,13.3438,,,,,,
2000-12-15 00:00:00,,,,13,13.0313,12.7188,,,,,,
2000-12-18 00:00:00,,,,12.6563,12.9063,12.4375,,,,,,
2000-12-19 00:00:00,,,,12.8438,13.0938,12.7188,,,,,,
2000-12-20 00:00:00,,,,13.0313,13.125,11.9375,,,,,,
2000-12-21 00:00:00,,,,12.375,12.4688,12.2188,,,,,,
2000-12-22 00:00:00,,,,12.2813,12.3125,12.0625,,,,,,
2000-12-26 00:00:00,,,,12.25,12.5313,12.1563,,,,,,
2000-12-27 00:00:00,,,,12.5625,12.9375,12.5,,,,,,
2000-12-28 00:00:00,,,,12.625,12.8125,12.3125,,,,,,
2000-12-29 00:00:00,,,,12.6875,13.125,12.6875,,,,,,
2001-01-02 00:00:00,,,,12.7813,13.2188,12.7813,,,,,,
2001-01-03 00:00:00,,,,12.9375,14.2813,12.9375,,,,,,
2001-01-04 00:00:00,,,,14.2188,14.4688,13.9375,,,,,,
2001-01-05 00:00:00,,,,14,14.0313,13.5313,,,,,,
2001-01-08 00:00:00,,,,13.625,13.6563,13.4375,,,,,,
2001-01-09 00:00:00,,,,13.5938,13.8125,13.5313,,,,,,
2001-01-10 00:00:00,,,,13.5625,13.8125,13.5313,,,,,,
2001-01-11 00:00:00,,,,13.8438,14,13.7813,,,,,,
2001-01-12 00:00:00,,,,13.9375,13.9375,13.75,,,,,,
2001-01-16 00:00:00,,,,13.8125,14,13.8125,,,,,,
2001-01-17 00:00:00,,,,13.875,14.125,13.875,,,,,,
2001-01-18 00:00:00,,,,14,14.0313,13.6875,,,,,,
2001-01-19 00:00:00,,,,13.375,13.5625,12.9375,,,,,,
