Date,MSCI_PX_CE,MSCI_Y_ON_Y_GR_TRAIL_EPS,BEST_PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_OFFICIAL_CLOSE,LISTED_SH,NUM_TRADES,TOT_SELL_REC,TOT_BUY_REC,TOT_HOLD_REC
,,,,18.0861,18.3844,17.9099,,,,0,4,0
2000-05-02 00:00:00,,,,18.2624,18.3573,17.9234,,,,,,
2000-05-03 00:00:00,,,,17.8421,17.9641,17.354,,,,,,
2000-05-04 00:00:00,,,,17.354,18.0997,17.2049,,,,,,
2000-05-05 00:00:00,,,,17.4353,18.0048,17.4353,,,,,,
2000-05-08 00:00:00,,,,17.7607,17.9912,17.6387,,,,,,
2000-05-09 00:00:00,,,,17.6252,17.6929,17.1371,,,,,,
2000-05-10 00:00:00,,,,17.4082,17.6794,17.1371,,,,,,
2000-05-11 00:00:00,,,,17.2727,17.6929,17.1913,,,,,,
2000-05-12 00:00:00,,,,17.2049,17.6523,17.2049,,,,,,
2000-05-15 00:00:00,,,,17.4218,17.6658,17.354,,,,,,
2000-05-16 00:00:00,,,,17.5709,17.8692,17.4625,,,,,,
2000-05-17 00:00:00,,,,17.7336,18.0048,17.5845,,,,0,4,0
2000-05-18 00:00:00,,,,17.9912,18.2488,17.8556,,,,,,
2000-05-19 00:00:00,,,,17.8692,17.8963,17.2727,,,,,,
2000-05-22 00:00:00,,,,17.4625,17.7336,16.7032,,,,,,
2000-05-23 00:00:00,,,,17.2184,17.3133,16.8117,,,,,,
2000-05-24 00:00:00,,,,16.9066,17.2049,16.5812,,,,,,
2000-05-25 00:00:00,,,,16.6897,16.6897,16.1202,,,,,,
2000-05-26 00:00:00,,,,16.2287,16.3778,15.9711,,,,,,
2000-05-30 00:00:00,,,,16.0525,16.5676,15.7271,,,,,,
2000-05-31 00:00:00,,,,16.0931,16.405,15.6864,,,,0,5,0
2000-06-01 00:00:00,,,,15.7406,16.0389,15.5644,,,,0,5,0
2000-06-02 00:00:00,,,,16.0525,16.5948,15.8626,,,,0,5,0
2000-06-05 00:00:00,,,,15.9304,16.5134,15.8898,,,,,,
2000-06-06 00:00:00,,,,16.3507,16.527,16.0118,,,,,,
2000-06-07 00:00:00,,,,16.1474,16.1474,15.822,,,,0,5,0
2000-06-08 00:00:00,,,,15.8491,16.2151,15.822,,,,,,
2000-06-09 00:00:00,,,,15.9169,16.3372,15.8898,,,,,,
2000-06-12 00:00:00,,,,16.2016,16.3372,16.0253,,,,,,
2000-06-13 00:00:00,,,,16.5541,16.5541,15.9304,,,,,,
2000-06-14 00:00:00,,,,16.2558,16.4863,15.8084,,,,,,
2000-06-15 00:00:00,,,,15.8762,16.2151,15.5915,,,,,,
2000-06-16 00:00:00,,,,15.9847,16.066,15.6593,,,,,,
2000-06-19 00:00:00,,,,15.7542,15.7542,15.0356,,,,,,
2000-06-20 00:00:00,,,,15.117,15.1712,14.6153,,,,,,
2000-06-21 00:00:00,,,,14.7645,14.7916,14.6153,,,,,,
2000-06-22 00:00:00,,,,14.8322,15.1576,14.656,,,,,,
2000-06-23 00:00:00,,,,14.8187,15.1712,14.8187,,,,,,
2000-06-26 00:00:00,,,,15.2119,15.4695,15.0221,,,,,,
2000-06-27 00:00:00,,,,14.8729,15.1034,14.7645,,,,,,
2000-06-28 00:00:00,,,,15.0356,15.2254,14.9543,,,,,,
2000-06-29 00:00:00,,,,14.9678,15.0356,14.669599999999999,,,,,,
2000-06-30 00:00:00,,,,14.7509,14.8051,14.3713,,,,0,5,0
