Date,MSCI_PX_CE,MSCI_Y_ON_Y_GR_TRAIL_EPS,BEST_PE_RATIO,PX_OPEN,PX_HIGH,PX_LOW,PX_OFFICIAL_CLOSE,LISTED_SH,NUM_TRADES,TOT_SELL_REC,TOT_BUY_REC,TOT_HOLD_REC
,,,,28.3449,29.3287,28.298,,,,0,8,0
2000-05-02 00:00:00,,,,28.8134,29.7973,28.626,,,,,,
2000-05-03 00:00:00,,,,29.891,29.9378,27.1736,,,,,,
2000-05-04 00:00:00,,,,28.0169,28.3449,27.361,,,,0,8,0
2000-05-05 00:00:00,,,,28.1575,28.2512,27.8764,,,,0,8,0
2000-05-08 00:00:00,,,,28.0169,29.4225,27.7358,,,,0,8,0
2000-05-09 00:00:00,,,,27.9232,28.3449,27.689,,,,,,
2000-05-10 00:00:00,,,,28.1575,28.2043,25.8618,,,,,,
2000-05-11 00:00:00,,,,28.8134,29.8441,27.5016,,,,,,
2000-05-12 00:00:00,,,,29.5162,29.7504,29.0945,,,,,,
2000-05-15 00:00:00,,,,29.7036,30.5,29.3756,,,,,,
2000-05-16 00:00:00,,,,30.8748,30.8748,29.6099,,,,,,
2000-05-17 00:00:00,,,,29.4225,29.8441,29.3756,,,,,,
2000-05-18 00:00:00,,,,29.7036,30.5469,29.7036,,,,,,
2000-05-19 00:00:00,,,,29.7973,29.8441,29.0945,,,,,,
2000-05-22 00:00:00,,,,29.563,29.6567,29.0008,,,,,,
2000-05-23 00:00:00,,,,29.7973,29.891,29.235,,,,,,
2000-05-24 00:00:00,,,,29.3287,29.3756,28.1575,,,,0,8,0
2000-05-25 00:00:00,,,,28.4854,29.3756,28.4854,,,,,,
2000-05-26 00:00:00,,,,29.2819,29.563,28.8134,,,,,,
2000-05-30 00:00:00,,,,29.4225,30.5937,29.4225,,,,,,
2000-05-31 00:00:00,,,,30.5469,31.3433,30.2189,,,,0,8,0
2000-06-01 00:00:00,,,,31.4839,32.6083,30.9217,,,,,,
2000-06-02 00:00:00,,,,32.6083,32.9831,32.0461,,,,,,
2000-06-05 00:00:00,,,,32.2335,32.4678,31.3433,,,,,,
2000-06-06 00:00:00,,,,31.6244,32.4678,31.437,,,,,,
2000-06-07 00:00:00,,,,32.1398,32.2335,30.6874,,,,,,
2000-06-08 00:00:00,,,,31.0154,32.3272,30.828,,,,,,
2000-06-09 00:00:00,,,,31.8587,31.8587,30.9217,,,,0,8,0
2000-06-12 00:00:00,,,,31.3433,31.9524,31.3433,,,,,,
2000-06-13 00:00:00,,,,31.8587,32.1398,31.3902,,,,,,
2000-06-14 00:00:00,,,,32.2335,32.8894,31.9993,,,,,,
2000-06-15 00:00:00,,,,32.6083,32.7957,31.5776,,,,,,
2000-06-16 00:00:00,,,,32.2335,32.2335,31.3902,,,,,,
2000-06-19 00:00:00,,,,32.6083,32.9831,31.7182,,,,,,
2000-06-20 00:00:00,,,,32.2335,32.5146,31.4839,,,,,,
2000-06-21 00:00:00,,,,32.8894,33.639,32.4678,,,,,,
2000-06-22 00:00:00,,,,33.6859,33.8264,32.2335,,,,,,
2000-06-23 00:00:00,,,,33.1237,33.1705,32.3741,,,,,,
2000-06-26 00:00:00,,,,32.7957,33.5453,31.9524,,,,,,
2000-06-27 00:00:00,,,,30.7343,30.7343,27.2205,,,,,,
2000-06-28 00:00:00,,,,29.0945,30.2189,28.6728,,,,0,8,0
2000-06-29 00:00:00,,,,30.3126,31.0154,29.235,,,,0,8,0
2000-06-30 00:00:00,,,,29.9847,31.3902,29.891,,,,0,8,0
2000-07-03 00:00:00,,,,31.2496,31.4839,31.0154,,,,,,
2000-07-05 00:00:00,,,,31.8587,31.8587,29.9847,,,,0,8,0
2000-07-06 00:00:00,,,,30.7343,31.2496,30.5,,,,,,
2000-07-07 00:00:00,,,,30.6406,30.8748,29.8441,,,,,,
2000-07-10 00:00:00,,,,30.8748,31.8119,30.8748,,,,,,
2000-07-11 00:00:00,,,,32.0461,32.0461,31.2028,,,,,,
2000-07-12 00:00:00,,,,31.765,32.1398,31.4839,,,,,,
2000-07-13 00:00:00,,,,31.5307,31.7182,30.6406,,,,,,
2000-07-14 00:00:00,,,,31.4839,32.2335,31.0154,,,,,,
2000-07-17 00:00:00,,,,32.1867,32.1867,30.5,,,,,,
2000-07-18 00:00:00,,,,30.828,31.7182,30.7811,,,,,,
2000-07-19 00:00:00,,,,31.2965,31.9524,31.1091,,,,,,
2000-07-20 00:00:00,,,,32.0461,32.0461,31.3433,,,,,,
2000-07-21 00:00:00,,,,31.4839,31.8587,30.8748,,,,0,8,0
2000-07-24 00:00:00,,,,32.2335,33.5453,31.765,,,,0,8,0
2000-07-25 00:00:00,,,,32.6083,33.03,31.6244,,,,0,8,0
