ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.26325	23.42	9.064	20.062	15.872	3.0	0	0	0	54	10	45	36	9	6	8	6	0	0.5398819446563721	500	0.5398819446563721	214	57.2	
0.707599765258	25.302	8.95774647887	16.5211267606	13.0657276995	24.5	1	0	288	60	17.0	53.0	42.0	4	6.0	8.0	6.0	0	0.17052841186523438	1000	0.7104103565216064	305	69.5	
1.01042033451	27.742	9.43943661972	17.5577464789	13.9718309859	24.5	2	0	434	65	17.0	53.0	42.0	2	6.0	8.0	6.0	0	0.1988077163696289	1500	0.9092180728912354	390	74.0	
1.48828125	30.554	9.59349593496	17.8943089431	14.2628726287	24.5	3	0	566	78	17.0	49.0	39.0	6	6.0	8.0	6.0	0	0.21047592163085938	2000	1.1196939945220947	481	75.95	
2.07565102577	31.522	10.0944444444	20.0444444444	16.0111111111	49.0	4	0	707	79	17.0	52.0	43.0	4	6.0	8.0	6.0	0	0.20823121070861816	2500	1.327925205230713	585	76.6	
2.44066164475	36.404	10.6631299735	21.925729443	17.5437665782	49.0	5	0	831	83	17.0	52.0	43.0	3	6.0	8.0	6.0	0	0.2634303569793701	3000	1.591355562210083	702	76.6	
2.99586553591	40.6	11.3262599469	24.6870026525	19.8116710875	49.0	6	0	955	89	17.0	66.0	54.0	8	6.0	8.0	6.0	0	0.24548029899597168	3500	1.8368358612060547	847	75.8	
3.76019522888	42.35	11.6640419948	26.56167979	21.3595800525	49.0	7	0	1075	101	17.0	69.0	55.0	6	6.0	8.0	6.0	0	0.256699800491333	4000	2.0935356616973877	996	75.1	
3.6631683475	45.112	11.9873096447	27.8020304569	22.385786802	49.0	8	0	1182	131	17.0	92.0	75.0	5	6.0	8.0	6.0	0	0.27240514755249023	4500	2.365940809249878	1170	74.0	
3.64050652251	45.368	12.0994764398	28.8036649215	23.1937172775	59.5	9	0	1301	112	17.0	77.0	62.0	3	6.0	8.0	6.0	0	0.27869534492492676	5000	2.6446361541748047	1345	73.1	
4.21425395631	48.642	12.2128205128	29.1051282051	23.441025641	171.5	10	0	1412	134	17.0	70.0	56.0	5	6.0	8.0	6.0	0	0.2863130569458008	5500	2.9309492111206055	1534	72.10909090909091	
6.0700826943	50.718	12.4164456233	30.2705570292	24.4190981432	171.5	11	0	1536	119	17.0	75.0	61.0	6	6.0	8.0	6.0	0	0.28632402420043945	6000	3.217273235321045	1720	71.33333333333333	
6.94965150756	54.098	12.6345177665	31.2005076142	25.1979695431	171.5	12	0	1643	127	17.0	70.0	58.0	6	6.0	8.0	6.0	0	0.2993326187133789	6500	3.516605854034424	1918	70.49230769230769	
7.79275475819	56.54	12.7877984085	32.5384615385	26.3103448276	171.5	13	0	1767	134	17.0	78.0	64.0	6	6.0	8.0	6.0	0	0.3846001625061035	7000	3.9012060165405273	2091	70.12857142857143	
8.69315043225	61.456	12.5848101266	31.6860759494	25.6075949367	171.5	14	0	1873	141	17.0	80.0	65.0	6	6.0	8.0	6.0	0	0.3190739154815674	7500	4.220279932022095	2267	69.77333333333334	
8.13107185459	64.622	12.5526315789	31.2605263158	25.2684210526	171.5	15	0	1994	152	17.0	75.0	62.0	9	6.0	8.0	6.0	0	0.30382561683654785	8000	4.524105548858643	2420	69.75	
8.43583364223	69.33	12.4960212202	31.3129973475	25.3262599469	171.5	16	0	2118	178	17.0	83.0	67.0	18	6.0	8.0	6.0	0	0.30650877952575684	8500	4.830614328384399	2597	69.4470588235294	
