ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
149577.30529	115.66	12.895	100.35	77.259	841830.297651	0	0	750	20	652	500	12	6	11	8	57	0	2771.8554241657257	1000	2771.8554241657257	933	6.699999999999989	
195127.233302	111.716	11.4773333333	39.976	30.7386666667	841830.297651	1	625	494	30.0	383.0	296.0	6	6.0	11.0	8.0	60	0	871.0957808494568	2000	3642.9512050151825	1240	38.0	
271811.713179	119.811	10.9339477727	35.4331797235	27.1658986175	841830.297651	2	974	460	30.0	383.0	296.0	7	6.0	11.0	8.0	63	0	1525.2535564899445	3000	5168.204761505127	1626	45.8	
325733.786985	128.286	11.6898550725	39.1594202899	30.1492753623	841830.297651	3	1284	460	30.0	383.0	296.0	3	6.0	11.0	8.0	66	0	1640.5194504261017	4000	6808.724211931229	2056	48.6	
371536.128585	138.749	11.8684971098	39.7586705202	30.637283237	841830.297651	4	1592	444	30.0	383.0	296.0	8	6.0	11.0	8.0	68	0	1659.7694952487946	5000	8468.493707180023	2536	49.28	
387525.642944	141.846	12.1341632089	40.5477178423	31.2835408022	841830.297651	5	1869	413	30.0	336.0	261.0	6	6.0	11.0	8.0	72	0	1730.9259104728699	6000	10199.419617652893	3026	49.56666666666667	
376615.862959	143.373	12.6956521739	44.4130434783	34.3233695652	841830.297651	6	2133	475	29.0	336.0	261.0	6	6.0	11.0	8.0	74	0	1803.9729566574097	7000	12003.392574310303	3534	49.51428571428571	
389428.024273	148.022	13.375	47.6920103093	36.8646907216	841830.297651	7	2357	489	30.0	315.0	245.0	12	6.0	11.0	8.0	76	0	1952.3170518875122	8000	13955.709626197815	4069	49.1375	
399194.92795	151.341	13.8242894057	49.2739018088	38.1718346253	944442.912413	8	2583	489	30.0	299.0	232.0	8	6.0	11.0	8.0	80	0	1950.426423072815	9000	15906.13604927063	4594	48.95555555555555	
404867.687238	155.947	14.0882723834	52.0353089533	40.2812105927	944442.912413	9	2790	382	30.0	224.0	175.0	8	6.0	11.0	8.0	85	0	2049.8485295772552	10000	17955.984578847885	5145	48.550000000000004	
407670.097502	158.536	14.1453855879	52.9506953224	40.9683944374	944442.912413	10	2999	467	30.0	281.0	219.0	3	6.0	11.0	8.0	91	0	1985.5144305229187	11000	19941.499009370804	5704	48.14545454545455	
403703.399292	160.3	14.0806451613	52.6066997519	40.7071960298	944442.912413	11	3193	467	30.0	240.0	185.0	6	6.0	11.0	8.0	94	0	1810.0198409557343	12000	21751.518850326538	6306	47.45	
434015.012764	170.209	15.1010962241	60.4518879415	46.8002436054	981378.414133	12	3372	440	30.0	283.0	219.0	4	6.0	11.0	8.0	100	0	1867.1293540000916	13000	23618.64820432663	6921	46.761538461538464	
435140.416071	171.205	15.5565326633	65.4886934673	50.6683417085	1029820.63781	13	3576	441	30.0	276.0	215.0	13	6.0	11.0	8.0	108	0	1842.5980513095856	14000	25461.246255636215	7518	46.3	
447012.562577	176.257	15.7503045067	69.1425091352	53.5286236297	1029820.63781	14	3755	472	30.0	283.0	221.0	14	6.0	11.0	8.0	113	0	1909.098196029663	15000	27370.34445166588	8119	45.873333333333335	
444242.169396	178.801	16.4069627851	73.3157262905	56.7767106843	1029820.63781	15	3922	477	30.0	287.0	221.0	6	6.0	11.0	8.0	118	0	1948.723293542862	16000	29319.06774520874	8732	45.425000000000004	
444242.169396	178.801	16.4069627851	73.3157262905	56.7767106843	1029820.63781	15	3922	477	30.0	287.0	221.0	6	6.0	11.0	8.0	118	0	1948.723293542862	16000	29319.06774520874	8732	45.425000000000004	
