ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
156679.61391	23.25	8.3	20.1	15.65	571372.3234	0	0	52	10	45	35	9	6	8	6	0	0	22.8650004863739	20	22.8650004863739	20	0.0	
477810.2695	17.85	7.33333333333	10.5	8.16666666667	571372.3234	1	15	46	9.0	14.0	11.0	12	7.0	9.0	7.0	0	0	3.4304559230804443	40	26.295456409454346	23	42.50000000000001	
418270.780655	17.55	7.0	9.36363636364	7.27272727273	571372.3234	2	25	28	7.0	13.0	10.0	10	7.0	9.0	7.0	0	0	6.589356899261475	60	32.88481330871582	28	53.333333333333336	
451078.2541	17.75	6.85714285714	9.14285714286	7.07142857143	571372.3234	3	32	28	7.0	13.0	10.0	6	6.0	8.0	6.0	0	0	8.138084173202515	80	41.022897481918335	30	62.5	
290686.1617	19.35	7.28571428571	10.6428571429	8.28571428571	571372.3234	4	39	26	11.0	21.0	17.0	7	6.0	8.0	6.0	0	0	8.176695585250854	100	49.19959306716919	35	65.0	
406262.816518	19.0	7.17647058824	9.88235294118	7.70588235294	571372.3234	5	43	29	11.0	21.0	17.0	10	6.0	8.0	6.0	0	0	10.996326684951782	120	60.19591975212097	40	66.66666666666667	
384248.2156	18.35	7.33333333333	10.5833333333	8.25	571372.3234	6	52	27	10.0	15.0	12.0	9	7.0	9.0	7.0	0	0	7.28857421875	140	67.48449397087097	45	67.85714285714286	
446622.9182	17.1	7.22222222222	9.94444444444	7.77777777778	571372.3234	7	55	23	10.0	17.0	14.0	10	7.0	9.0	7.0	0	0	10.889549732208252	160	78.37404370307922	50	68.75	
446622.9182	16.9	6.94444444444	9.16666666667	7.11111111111	571372.3234	8	58	23	7.0	13.0	10.0	8	6.0	8.0	6.0	0	0	11.09400987625122	180	89.46805357933044	55	69.44444444444444	
384248.2156	18.4	6.93333333333	9.2	7.13333333333	571372.3234	9	64	26	7.0	13.0	10.0	7	6.0	8.0	6.0	0	0	8.973854780197144	200	98.44190835952759	56	72.0	
384248.2156	18.7	6.86666666667	9.13333333333	7.06666666667	571372.3234	10	70	27	7.0	13.0	10.0	9	6.0	8.0	6.0	0	0	8.781179428100586	220	107.22308778762817	57	74.0909090909091	
