ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
325906.904977	25.3	8.36666666667	21.8666666667	17.0	563323.551413	0	0	67	10	58	45	10	7	9	7	0	0	34.59301257133484	30	34.59301257133484	29	3.3333333333333286	
168092.443261	22.1666666667	7.14285714286	10.2857142857	8.0	563323.551413	1	17	51	10.0	20.0	16.0	11	6.0	8.0	6.0	0	0	8.291473627090454	60	42.88448619842529	36	40.0	
322748.094277	18.7333333333	7.17391304348	10.2173913043	7.95652173913	563323.551413	2	25	45	10.0	20.0	16.0	10	6.0	8.0	6.0	0	0	14.016165256500244	90	56.90065145492554	44	51.111111111111114	
226517.911422	25.0	7.52173913043	11.0869565217	8.69565217391	563323.551413	3	33	50	10.0	20.0	16.0	9	6.0	8.0	6.0	0	0	14.078392028808594	120	70.97904348373413	53	55.833333333333336	
286661.775706	28.2	6.9375	9.6875	7.5	563323.551413	4	48	57	8.0	14.0	11.0	10	6.0	8.0	6.0	0	0	9.473747730255127	150	80.45279121398926	55	63.333333333333336	
387266.057781	21.6666666667	7.04545454545	9.90909090909	7.68181818182	563323.551413	5	57	43	10.0	27.0	21.0	8	6.0	8.0	6.0	0	0	15.027320861816406	180	95.48011207580566	60	66.66666666666667	
364127.072904	20.7666666667	7.08	9.56	7.44	563323.551413	6	63	47	10.0	16.0	13.0	8	6.0	8.0	6.0	0	0	15.151771545410156	210	110.63188362121582	64	69.52380952380952	
446834.382694	22.6333333333	7.26315789474	10.1052631579	7.89473684211	563323.551413	7	75	52	10.0	17.0	14.0	10	6.0	8.0	6.0	0	0	11.402724504470825	240	122.03460812568665	72	70.0	
467093.368558	20.7	7.39130434783	10.5652173913	8.30434782609	563323.551413	8	83	45	10.0	17.0	14.0	6	6.0	8.0	6.0	0	0	13.860600471496582	270	135.89520859718323	74	72.5925925925926	
448047.811535	19.1666666667	7.16666666667	9.75	7.625	563323.551413	9	90	37	10.0	17.0	14.0	6	6.0	8.0	6.0	0	0	14.420627355575562	300	150.3158359527588	77	74.33333333333334	
491150.914272	18.4333333333	7.5652173913	11.3913043478	8.95652173913	563323.551413	10	98	29	10.0	31.0	24.0	9	7.0	9.0	7.0	0	0	16.022920846939087	330	166.33875679969788	80	75.75757575757575	
