ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
170906.548316	120.72	12.834	104.666	80.632	810203.305227	0	0	888	20	768	592	12	6	11	8	29	0	2524.746953725815	500	2524.746953725815	469	6.200000000000003	
178530.609419	120.858	13.1263736264	48.1538461538	36.9945054945	810203.305227	1	319	499	30.0	230.0	180.0	8	6.0	11.0	8.0	31	0	658.5996024608612	1000	3183.346556186676	617	38.3	
229253.555795	127.462	12.5297805643	40.9968652038	31.5109717868	810203.305227	2	501	498	30.0	230.0	177.0	3	6.0	11.0	8.0	34	0	1146.5954976081848	1500	4329.942053794861	810	46.0	
285008.410821	127.614	12.7227138643	40.9587020649	31.5132743363	810203.305227	3	663	495	30.0	230.0	177.0	7	6.0	11.0	8.0	34	0	1235.6836812496185	2000	5565.625735044479	1029	48.550000000000004	
354283.666376	135.616	12.8343023256	42.0465116279	32.4796511628	810203.305227	4	820	491	30.0	230.0	177.0	11	6.0	11.0	8.0	35	0	1177.224193572998	2500	6742.849928617477	1276	48.96	
393108.651545	142.13	13.6575342466	45.8328767123	35.4356164384	810203.305227	5	956	494	29.0	211.0	160.0	12	6.0	11.0	8.0	38	0	1083.5010194778442	3000	7826.350948095322	1514	49.53333333333333	
391412.717915	140.304	13.997311828	47.7930107527	36.9892473118	810203.305227	6	1085	474	30.0	227.0	179.0	15	6.0	11.0	8.0	38	0	1101.2367610931396	3500	8927.587709188461	1788	48.91428571428571	
396900.196805	129.028	13.8186666667	46.5413333333	35.9733333333	810203.305227	7	1211	469	30.0	211.0	160.0	14	6.0	11.0	8.0	40	0	1122.7423162460327	4000	10050.330025434494	2047	48.824999999999996	
389718.591523	135.66	13.5841836735	44.237244898	34.1428571429	810203.305227	8	1320	477	30.0	211.0	162.0	19	6.0	11.0	8.0	41	0	1304.2382807731628	4500	11354.568306207657	2335	48.111111111111114	
409530.200451	121.83	14.6103896104	49.7454545455	38.5064935065	810203.305227	9	1436	472	30.0	220.0	171.0	26	7.0	12.0	9.0	44	0	1254.279007434845	5000	12608.847313642502	2613	47.74	
417030.634025	115.53	14.8148148148	49.962962963	38.6740740741	810203.305227	10	1532	476	30.0	211.0	160.0	26	6.0	11.0	8.0	44	0	1091.487503528595	5500	13700.334817171097	2919	46.92727272727273	
416866.319103	121.222	15.3707317073	53.8512195122	41.7317073171	810203.305227	11	1623	474	30.0	211.0	160.0	13	6.0	11.0	8.0	47	0	1084.9526855945587	6000	14785.287502765656	3229	46.18333333333333	
403101.405426	128.366	15.6109660574	56.4151436031	43.684073107	810203.305227	12	1741	489	30.0	250.0	194.0	24	6.0	11.0	8.0	52	0	1028.1601247787476	6500	15813.447627544403	3520	45.84615384615385	
414844.791222	115.57	15.6984924623	56.1582914573	43.3793969849	810203.305227	13	1844	489	30.0	211.0	160.0	10	7.0	12.0	9.0	55	0	976.4083497524261	7000	16789.85597729683	3808	45.599999999999994	
435402.924623	115.918	15.9331742243	57.4940334129	44.4892601432	834449.020126	14	1926	496	30.0	251.0	196.0	27	7.0	12.0	9.0	55	0	886.5059840679169	7500	17676.361961364746	4118	45.09333333333333	
441371.598099	111.444	15.3461538462	56.1322115385	43.4278846154	834449.020126	15	2011	489	30.0	298.0	232.0	20	6.0	11.0	8.0	57	0	847.450875043869	8000	18523.812836408615	4430	44.625	
