ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
139102.750608	25.3666666667	8.36666666667	21.8333333333	17.0	563323.551413	0	0	61	10	52	41	9	6	8	6	0	0	37.76591753959656	30	37.76591753959656	28	6.666666666666671	
210992.174443	28.1	10.3636363636	19.0909090909	15.2727272727	563323.551413	1	20	61	16.0	42.0	34.0	6	7.0	9.0	7.0	0	0	8.426084518432617	60	46.192002058029175	38	36.66666666666667	
220789.924348	25.0666666667	8.52380952381	13.7142857143	10.8095238095	563323.551413	2	30	53	16.0	27.0	22.0	3	6.0	8.0	6.0	0	0	13.972828388214111	90	60.164830446243286	49	45.55555555555556	
388589.798335	24.4	7.42105263158	10.9473684211	8.52631578947	563323.551413	3	42	56	12.0	25.0	20.0	3	6.0	8.0	6.0	0	0	11.890525341033936	120	72.05535578727722	57	52.5	
452658.84113	19.5	6.95	9.15	7.1	563323.551413	4	53	60	7.0	13.0	10.0	8	6.0	8.0	6.0	0	0	12.191123962402344	150	84.24647974967957	61	59.333333333333336	
314327.953277	14.8333333333	7.15	9.55	7.45	563323.551413	5	64	25	10.0	16.0	13.0	8	7.0	9.0	7.0	0	0	12.317202806472778	180	96.56368255615234	65	63.88888888888889	
378882.367608	17.1333333333	7.04761904762	9.57142857143	7.42857142857	563323.551413	6	74	29	10.0	15.0	12.0	11	6.0	8.0	6.0	0	0	12.991666555404663	210	109.555349111557	72	65.71428571428572	
452658.84113	16.3	7.16	9.68	7.56	563323.551413	7	80	26	10.0	17.0	14.0	10	7.0	9.0	7.0	0	0	15.448028087615967	240	125.00337719917297	78	67.5	
515208.459985	15.2333333333	6.95652173913	9.13043478261	7.08695652174	563323.551413	8	88	26	7.0	13.0	10.0	9	6.0	8.0	6.0	0	0	14.115848064422607	270	139.11922526359558	80	70.37037037037038	
378882.367608	16.6	7.13333333333	9.73333333333	7.6	563323.551413	9	104	26	10.0	17.0	14.0	8	6.0	8.0	6.0	0	0	9.095661163330078	300	148.21488642692566	84	72.0	
417712.090515	18.0333333333	7.21052631579	9.78947368421	7.63157894737	563323.551413	10	116	26	10.0	15.0	12.0	11	7.0	9.0	7.0	0	0	11.652488231658936	330	159.8673746585846	89	73.03030303030303	
