ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
203663.242994	24.8	8.35	21.4	16.7	563323.551413	0	0	64	10	55	43	10	7	9	7	0	0	21.1634042263031	20	21.1634042263031	18	10.0	
286661.775706	21.75	9.33333333333	16.6666666667	13.1666666667	563323.551413	1	15	45	12.0	25.0	20.0	9	7.0	9.0	7.0	0	0	3.314201831817627	40	24.477606058120728	23	42.50000000000001	
452658.84113	17.0	8.6	14.6	11.5	563323.551413	2	26	24	12.0	25.0	20.0	6	7.0	9.0	7.0	0	0	6.08808159828186	60	30.565687656402588	30	50.0	
484277.329782	18.75	9.0	16.4285714286	13.0	563323.551413	3	40	33	12.0	24.0	19.0	10	7.0	9.0	7.0	0	0	4.084763050079346	80	34.650450706481934	36	55.0	
378882.367608	21.65	9.44444444444	18.2222222222	14.5555555556	563323.551413	4	52	38	12.0	24.0	19.0	8	7.0	9.0	7.0	0	0	5.709763526916504	100	40.36021423339844	41	59.0	
462719.269338	21.15	9.0	17.7272727273	14.1818181818	563323.551413	5	62	36	13.0	29.0	23.0	12	7.0	9.0	7.0	0	0	6.8532555103302	120	47.21346974372864	46	61.666666666666664	
444754.218967	22.1	9.14285714286	18.0	14.4285714286	563323.551413	6	69	36	12.0	25.0	20.0	8	7.0	9.0	7.0	0	0	8.780337572097778	140	55.993807315826416	54	61.42857142857142	
494158.107486	24.95	9.375	18.6875	14.9375	563323.551413	7	74	39	14.0	31.0	25.0	12	7.0	9.0	7.0	0	0	10.070980548858643	160	66.06478786468506	62	61.25	
415770.604369	25.1	9.0	16.2666666667	12.9333333333	563323.551413	8	80	49	14.0	30.0	24.0	10	7.0	9.0	7.0	0	0	9.225084781646729	180	75.28987264633179	67	62.77777777777778	
523800.440597	24.8	9.07142857143	16.9285714286	13.4285714286	563323.551413	9	87	37	14.0	30.0	24.0	2	7.0	9.0	7.0	0	0	8.579251050949097	200	83.86912369728088	75	62.5	
513021.410375	26.4	10.0909090909	20.4545454545	16.2727272727	563323.551413	10	97	42	17.0	48.0	39.0	15	7.0	9.0	7.0	0	0	7.609042167663574	220	91.47816586494446	79	64.0909090909091	
