ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	infeasible	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.23825	24.46	9.204	20.93	16.556	2.0	0	0	0	54	10	45	36	9	6	8	6	0	0.555588960647583	500	0.555588960647583	242	51.6	
0.500106534091	26.644	9.25909090909	17.05	13.55	9.0	1	0	281	61	17.0	49.0	40.0	7	6.0	8.0	6.0	0	0.1768171787261963	1000	0.7324061393737793	340	66.0	
0.848596848442	27.946	9.53541076487	17.269121813	13.7648725212	9.0	2	0	429	67	17.0	55.0	45.0	5	6.0	8.0	6.0	0	0.19296741485595703	1500	0.9253735542297363	440	70.66666666666667	
1.16825388381	28.374	9.60540540541	17.227027027	13.7459459459	12.5	3	0	560	82	17.0	50.0	40.0	5	6.0	8.0	6.0	0	0.24144196510314941	2000	1.1668155193328857	535	73.25	
1.35170756096	30.474	9.93633952255	18.3209549072	14.6551724138	24.5	4	0	684	78	17.0	59.0	48.0	3	6.0	8.0	6.0	0	0.20688438415527344	2500	1.3736999034881592	633	74.68	
1.49802064164	31.754	10.2630272953	19.540942928	15.6650124069	24.5	5	0	782	74	17.0	63.0	51.0	2	6.0	8.0	6.0	0	0.22169995307922363	3000	1.5953998565673828	756	74.8	
1.97965588679	33.634	10.4203296703	20.1456043956	16.1620879121	35.0	6	0	919	89	17.0	61.0	50.0	3	6.0	8.0	6.0	0	0.21899724006652832	3500	1.8143970966339111	850	75.71428571428572	
2.48055515782	36.218	10.466992665	20.4449877751	16.4058679707	35.0	7	0	1011	87	17.0	61.0	50.0	4	6.0	8.0	6.0	0	0.23426079750061035	4000	2.0486578941345215	961	75.975	
2.74161416378	38.224	10.6698564593	20.971291866	16.8636363636	35.0	8	0	1094	81	17.0	67.0	54.0	3	6.0	8.0	6.0	0	0.23650503158569336	4500	2.285162925720215	1090	75.77777777777777	
2.86703656814	40.17	11.0270935961	22.802955665	18.3743842365	84.0	9	0	1189	90	17.0	76.0	62.0	2	6.0	8.0	6.0	0	0.24817156791687012	5000	2.533334493637085	1211	75.78	
3.98336962772	41.876	11.0559610706	22.6107055961	18.2189781022	98.0	10	0	1279	112	17.0	67.0	54.0	4	6.0	8.0	6.0	0	0.24862146377563477	5500	2.7819559574127197	1342	75.6	
5.66118213376	44.816	11.5378787879	24.0202020202	19.4116161616	98.0	11	0	1384	104	17.0	71.0	57.0	5	6.0	8.0	6.0	0	0.256699800491333	6000	3.0386557579040527	1483	75.28333333333333	
5.75794728597	47.012	11.6980676329	24.6256038647	19.8792270531	98.0	12	0	1471	114	17.0	80.0	66.0	5	6.0	8.0	6.0	0	0.26612257957458496	6500	3.3047783374786377	1614	75.16923076923077	
6.50611032341	50.606	11.7994987469	25.8546365915	20.8721804511	102.0	13	0	1573	119	17.0	80.0	66.0	5	6.0	8.0	6.0	0	0.2683677673339844	7000	3.573146104812622	1782	74.54285714285714	
6.80349974092	51.126	12.0812807882	27.3128078818	22.1009852217	147.0	14	0	1668	141	17.0	76.0	63.0	8	6.0	8.0	6.0	0	0.2827334403991699	7500	3.855879545211792	1956	73.92	
8.25582300308	53.684	12.3734643735	27.4348894349	22.226044226	147.0	15	0	1762	141	17.0	74.0	60.0	6	6.0	8.0	6.0	0	0.28496742248535156	8000	4.1408469676971436	2131	73.36250000000001	
8.40444960369	55.782	12.0025	25.8125	20.8875	196.0	16	0	1863	124	17.0	74.0	60.0	3	6.0	8.0	6.0	0	0.27375221252441406	8500	4.414599180221558	2277	73.21176470588236	
10.7689832559	55.164	11.927184466	26.0315533981	21.0509708738	196.0	17	0	1952	124	17.0	94.0	76.0	4	6.0	8.0	6.0	0	0.29664015769958496	9000	4.711239337921143	2432	72.97777777777779	
10.275193373	56.78	12.0891566265	26.9012048193	21.7445783133	196.0	18	0	2038	126	17.0	83.0	68.0	10	6.0	8.0	6.0	0	0.28452253341674805	9500	4.995761871337891	2588	72.7578947368421	
10.8565738056	60.63	12.2645631068	27.7791262136	22.4781553398	196.0	19	0	2127	140	17.0	81.0	66.0	5	6.0	8.0	6.0	0	0.293947696685791	10000	5.289709568023682	2749	72.51	
10.4697736859	62.37	12.4939172749	29.2676399027	23.6642335766	269.5	20	0	2217	141	17.0	77.0	63.0	12	6.0	8.0	6.0	0	0.3015773296356201	10500	5.591286897659302	2945	71.95238095238095	
13.6049091143	63.29	12.8496240602	31.3834586466	25.4436090226	269.5	21	0	2319	158	17.0	77.0	63.0	1	6.0	8.0	6.0	0	0.3083078861236572	11000	5.899594783782959	3135	71.5	
12.7500915916	64.244	12.4695863747	30.299270073	24.5547445255	269.5	22	0	2409	130	17.0	85.0	69.0	6	6.0	8.0	6.0	0	0.30921173095703125	11500	6.20880651473999	3311	71.20869565217392	
12.4466666698	68.62	12.6725440806	31.556675063	25.5768261965	269.5	23	0	2513	152	17.0	84.0	69.0	14	6.0	8.0	6.0	0	0.3092005252838135	12000	6.518007040023804	3484	70.96666666666667	
10.5291671389	69.67	12.5295566502	31.236453202	25.3103448276	269.5	24	0	2608	175	17.0	79.0	65.0	16	6.0	8.0	6.0	0	0.31952738761901855	12500	6.837534427642822	3667	70.664	
13.0976331081	72.154	12.6848341232	31.8957345972	25.8601895735	269.5	25	0	2687	178	17.0	101.0	83.0	21	6.0	8.0	6.0	0	0.34107422828674316	13000	7.178608655929565	3871	70.22307692307692	
16.2997095243	73.288	12.7098321343	31.4364508393	25.448441247	294.0	26	0	2771	164	17.0	86.0	70.0	9	6.0	8.0	6.0	0	0.3226640224456787	13500	7.501272678375244	4065	69.88888888888889	
15.9302414427	76.318	12.8632075472	32.1650943396	26.0849056604	294.0	27	0	2848	182	17.0	86.0	70.0	8	6.0	8.0	6.0	0	0.34377241134643555	14000	7.84504508972168	4259	69.57857142857142	
13.6823506989	78.386	12.9880668258	32.2482100239	26.1861575179	294.0	28	0	2930	212	17.0	88.0	72.0	21	6.0	8.0	6.0	0	0.32984375953674316	14500	8.174888849258423	4456	69.26896551724138	
13.1351492722	80.87	13.014527845	32.6053268765	26.4648910412	294.0	29	0	3018	174	17.0	91.0	75.0	4	6.0	8.0	6.0	0	0.35273218154907227	15000	8.527621030807495	4664	68.90666666666667	
10.7521677066	83.932	13.0368663594	32.8778801843	26.6658986175	294.0	30	0	3085	176	17.0	101.0	83.0	27	6.0	8.0	6.0	0	0.34151744842529297	15500	8.869138479232788	4871	68.5741935483871	
11.7495710098	85.538	12.8659090909	32.3727272727	26.2159090909	294.0	31	0	3146	181	17.0	99.0	82.0	19	6.0	8.0	6.0	0	0.34331297874450684	16000	9.212451457977295	5072	68.3	
12.1197294876	90.55	13.0790123457	34.4518518519	27.9209876543	294.0	32	0	3242	189	17.0	110.0	90.0	21	6.0	8.0	6.0	0	0.3455619812011719	16500	9.558013439178467	5256	68.14545454545456	
