ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
13897.8998596	127.72	8.44	121.445	85.37	34709.3028392	0	0	612	10	583	408	25	7	24	17	3	0	719.288229227066	200	719.288229227066	197	1.5	
12973.3974324	143.635	10.25	68.8382352941	48.8382352941	34709.3028392	1	132	465	17.0	384.0	271.0	23	7.0	24.0	17.0	3	0	193.9048411846161	400	913.1930704116821	260	35.0	
13638.7662261	186.95	11.0134228188	76.0201342282	53.9798657718	34709.3028392	2	183	467	17.0	384.0	271.0	1	7.0	24.0	17.0	3	0	482.05689549446106	600	1395.2499659061432	378	37.0	
13662.1574228	178.395	10.6770186335	76.5527950311	54.3416149068	34709.3028392	3	222	489	17.0	891.0	628.0	10	7.0	24.0	17.0	3	0	492.00469160079956	800	1887.2546575069427	498	37.74999999999999	
14621.1020922	220.32	11.1045751634	84.5359477124	59.8888888889	34709.3028392	4	269	485	17.0	891.0	628.0	10	7.0	24.0	17.0	3	0	472.93726325035095	1000	2360.1919207572937	617	38.3	
16056.1283378	249.275	11.34	86.1133333333	61.0	34709.3028392	5	319	479	17.0	891.0	628.0	1	7.0	24.0	17.0	3	0	469.24200105667114	1200	2829.433921813965	736	38.66666666666667	
15953.2227102	243.485	11.2448979592	97.768707483	69.1904761905	34709.3028392	6	372	500	17.0	891.0	628.0	15	7.0	24.0	17.0	3	0	465.9447731971741	1400	3295.378695011139	864	38.28571428571429	
16403.3616869	213.85	11.5100671141	100.758389262	71.2818791946	34709.3028392	7	423	478	17.0	695.0	490.0	19	7.0	24.0	17.0	3	0	491.67930245399475	1600	3787.0579974651337	980	38.74999999999999	
16947.5488019	219.365	11.6573426573	102.202797203	72.2937062937	34709.3028392	8	480	480	17.0	581.0	410.0	8	7.0	24.0	17.0	3	0	465.38497138023376	1800	4252.442968845367	1085	39.72222222222223	
16685.996548	228.825	12.2214765101	115.248322148	81.5436241611	34709.3028392	9	531	486	17.0	581.0	410.0	21	7.0	27.0	19.0	3	0	508.10635709762573	2000	4760.549325942993	1201	39.949999999999996	
17184.5528636	253.9	12.5733333333	119.5	84.5933333333	34709.3028392	10	581	472	17.0	581.0	410.0	16	7.0	27.0	19.0	3	0	523.0279638767242	2200	5283.577289819717	1318	40.090909090909086	
17878.1996106	249.975	12.5167785235	116.852348993	82.6711409396	34709.3028392	11	632	495	17.0	371.0	261.0	28	8.0	45.0	32.0	3	0	509.2215359210968	2400	5792.798825740814	1428	40.5	
18763.3295452	254.99	13.1063829787	134.567375887	95.1560283688	34709.3028392	12	691	488	17.0	407.0	288.0	39	8.0	47.0	34.0	3	0	514.8742706775665	2600	6307.673096418381	1534	41.0	
18987.1334517	261.81	13.1379310345	145.275862069	102.737931034	34709.3028392	13	746	498	17.0	499.0	352.0	39	8.0	47.0	33.0	3	0	581.8142111301422	2800	6889.487307548523	1653	40.96428571428572	
19207.9808301	255.795	12.9166666667	141.041666667	99.7583333333	34709.3028392	14	826	498	17.0	345.0	244.0	1	8.0	44.0	31.0	3	0	449.4228913784027	3000	7338.910198926926	1744	41.86666666666666	
20334.9271963	266.535	13.1794871795	160.923076923	113.794871795	34709.3028392	15	909	498	17.0	503.0	355.0	4	8.0	25.0	18.0	4	0	462.9630706310272	3200	7801.873269557953	1832	42.75	
19834.4823317	274.01	13.0977443609	146.879699248	103.857142857	34709.3028392	16	976	496	17.0	363.0	257.0	12	8.0	44.0	31.0	4	0	508.48489713668823	3400	8310.358166694641	1937	43.029411764705884	
19256.2217051	259.64	13.04	146.864	103.784	34709.3028392	17	1051	496	17.0	363.0	257.0	13	7.0	27.0	19.0	4	0	470.6261250972748	3600	8780.984291791916	2034	43.50000000000001	
18595.0349202	261.275	13.027972028	143.86013986	101.671328671	34709.3028392	18	1108	499	17.0	420.0	298.0	41	7.0	24.0	17.0	4	0	543.3133018016815	3800	9324.297593593597	2147	43.50000000000001	
19236.3630051	286.53	12.9166666667	159.941666667	113.041666667	34709.3028392	19	1188	496	17.0	873.0	618.0	38	7.0	27.0	19.0	4	0	458.3890755176544	4000	9782.686669111252	2239	44.025000000000006	
19628.4045232	280.105	12.4645669291	147.433070866	104.244094488	34709.3028392	20	1261	493	17.0	873.0	618.0	26	7.0	24.0	17.0	4	0	429.4336543083191	4200	10212.120323419571	2328	44.57142857142857	
19628.4045232	280.105	12.4645669291	147.433070866	104.244094488	34709.3028392	20	1261	493	17.0	873.0	618.0	26	7.0	24.0	17.0	4	0	429.4336543083191	4200	10212.120323419571	2328	44.57142857142857	
