ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
152912.532641	118.243	12.876	102.563	78.991	910309.598538	0	0	985	20	851	657	12	6	11	8	60	0	2753.4352011680603	1000	2753.4352011680603	932	6.799999999999997	
199711.31305	106.794	12.3333333333	45.8142076503	35.3005464481	910309.598538	1	634	592	30.0	514.0	395.0	5	6.0	11.0	8.0	63	0	884.5645627975464	2000	3637.9997639656067	1243	37.849999999999994	
297160.395998	120.059	12.5089141005	44.397082658	34.3500810373	910309.598538	2	1017	592	30.0	514.0	395.0	4	6.0	11.0	8.0	66	0	1488.7222216129303	3000	5126.721985578537	1638	45.4	
346303.091875	120.146	13.0044843049	46.4753363229	35.9775784753	910309.598538	3	1348	592	30.0	514.0	395.0	7	6.0	11.0	8.0	70	0	1635.8319392204285	4000	6762.553924798965	2090	47.75	
378617.047165	120.514	12.6437125749	42.8997005988	33.2035928144	910309.598538	4	1680	592	30.0	514.0	395.0	7	6.0	11.0	8.0	72	0	1609.9412531852722	5000	8372.495177984238	2530	49.4	
395618.174874	130.063	13.0692934783	45.1779891304	34.9592391304	910309.598538	5	1944	592	30.0	514.0	395.0	7	6.0	11.0	8.0	74	0	1801.7073259353638	6000	10174.202503919601	3045	49.25000000000001	
415679.645083	130.064	13.2647849462	46.3575268817	35.8494623656	910309.598538	6	2200	592	30.0	514.0	395.0	4	6.0	11.0	8.0	75	0	1829.1761405467987	7000	12003.3786444664	3543	49.385714285714286	
410497.340216	134.026	13.3478835979	47.9470899471	37.0436507937	910309.598538	7	2444	592	30.0	514.0	395.0	7	6.0	11.0	8.0	79	0	1869.3012337684631	8000	13872.679878234863	4072	49.1	
404662.726164	140.139	13.7435233161	50.335492228	38.9235751295	910309.598538	8	2672	592	30.0	514.0	395.0	11	6.0	11.0	8.0	81	0	1936.8326411247253	9000	15809.512519359589	4627	48.588888888888896	
424481.023346	138.229	14.6813602015	54.5793450882	42.3073047859	910309.598538	9	2878	592	30.0	514.0	395.0	7	6.0	11.0	8.0	84	0	2022.4890911579132	10000	17832.001610517502	5186	48.14000000000001	
439040.443572	148.459	15.0088945362	58.0533672173	45.0292249047	910309.598538	10	3091	592	30.0	514.0	395.0	6	6.0	11.0	8.0	88	0	1977.8269066810608	11000	19809.828517198563	5766	47.58181818181818	
442274.159561	157.979	15.5987096774	62.1329032258	48.1703225806	910309.598538	11	3316	592	30.0	514.0	395.0	7	6.0	11.0	8.0	94	0	1751.332213640213	12000	21561.160730838776	6344	47.13333333333334	
435715.521388	157.018	15.43375	60.865	47.19625	910309.598538	12	3516	592	30.0	514.0	395.0	8	6.0	11.0	8.0	103	0	1807.566710948944	13000	23368.72744178772	6921	46.761538461538464	
448380.319942	159.156	15.5853960396	61.6844059406	47.771039604	910309.598538	13	3708	592	30.0	514.0	395.0	13	6.0	11.0	8.0	114	0	1838.6136620044708	14000	25207.34110379219	7515	46.32142857142857	
434424.871643	160.153	15.4993954051	61.5550181378	47.569528416	910309.598538	14	3881	592	30.0	514.0	395.0	14	6.0	11.0	8.0	117	0	1875.3793721199036	15000	27082.720475912094	8153	45.64666666666667	
443835.232307	167.309	16.0682634731	64.5089820359	49.9245508982	910309.598538	15	4046	592	30.0	514.0	395.0	18	6.0	11.0	8.0	124	0	1899.3638033866882	16000	28982.084279298782	8774	45.16250000000001	
434152.81763	171.873	16.0707656613	65.8979118329	51.0034802784	910309.598538	16	4184	592	30.0	514.0	395.0	8	6.0	11.0	8.0	133	0	1801.3166999816895	17000	30783.40097928047	9432	44.51764705882353	
